ft_1,ft_2,ft_3,ft_4,ft_5,ft_6,ft_7,ft_8,ft_9,ft_10,ft_11,ft_12,ft_13,ft_14,ft_15,ft_16,ft_17,ft_18,ft_19,ft_20,target
0.24117272133087161,0.6194805893687543,0.31911428956722954,0.3502272823765283,0.28634258190834305,0.4372616956193206,0.2966614706074252,0.387291837403375,0.3676455946325782,0.3195564269963582,0.5122376637670931,0.5507619201869618,0.46133628639964896,0.4192601907533576,0.5492960766320159,0.4750381236512152,0.2471306126331398,0.40728452375461044,0.33715277969884067,0.37104095881725063,0.0
0.3474962300668085,0.1713093658337848,0.2885218886641907,0.3162916748088283,0.6436589616189267,0.27770934258423036,0.21242525470637882,0.3524948847294116,0.2625128089961723,0.26852101731659794,0.5853349497976537,0.7491366632074338,0.4076715571680891,0.5143012277236219,0.3328296928236155,0.44276166556577895,0.20926839671305314,0.5265564232790597,0.6229257003216186,0.5182354850602632,0.0
0.15286457981801568,0.1928088495585303,0.20919848024790072,0.33425321632322263,0.23606524213448246,0.3399528710355141,0.35436991494354675,0.2399388683355091,0.344770233427357,0.7989206995274845,0.6513489508609083,0.6471505748699664,0.3610435512155934,0.3058106533307602,0.4070383457131227,0.4946762976117599,0.4574193346149417,0.5249776475631228,0.5001703265669171,0.23603049206973228,0.0
0.4090231588610226,0.2385563334690846,0.4509677325412954,0.7203367039583937,0.3479710646185342,0.15172495915158626,0.15038241832364047,0.24944240248735272,0.495734833683545,0.35036662402602153,0.36491688013422163,0.3918479595776557,0.5721155459597017,0.39986293535503964,0.7127411145414206,0.8036158611488164,0.47277421141279846,0.6470465631054207,0.437053075493785,0.2745956378178797,1.0
0.25735091520796094,0.7342280768442363,0.3842512419093589,0.32031322210728835,0.22677086027618354,0.22702101295910848,0.31469215555654817,0.3182430526738027,0.22370318092834635,0.4845583594147095,0.6019235236075814,0.3383487903843376,0.5454162667210101,0.37233938540454614,0.5480263776745102,0.3488200639716815,0.5901823176874457,0.538303351241504,0.49431876608723185,0.5538234330039995,1.0
0.3357389322536452,0.2362212329178699,0.3595933068697884,0.3657700743806918,0.22965563408869705,0.27807187564883457,0.729061593780962,0.4208648916833074,0.4217840764529678,0.35681906286704324,0.45066921553776923,0.7054004235099087,0.4696145762612774,0.5227215224104894,0.5474433664601027,0.5655338588765034,0.5728614012157598,0.38290850348198535,0.24108673722816276,0.39215028437088995,0.0
0.31938814685641714,0.252027494579108,0.31866241464509404,0.6503776453415849,0.32834512365499524,0.3265286787424657,0.15432463012960745,0.3193265987361723,0.2799742995237967,0.29234063719473585,0.7108963133156916,0.5825450840027173,0.7839454895220985,0.6260487810852026,0.43960034906085427,0.6987135363112066,0.5717192274338098,0.44868657019287167,0.25711159807211964,0.45346623730903496,1.0
0.30366400945156274,0.322466026850045,0.32598873366695913,0.2585814407877612,0.3054616504100943,0.7662061033560812,0.27138077971705243,0.3935223475619525,0.4417496678179126,0.22063517752842288,0.6194078975282132,0.4343998667929428,0.3550741099231273,0.3368625550550859,0.5398050854443298,0.611889054476772,0.6059869222844954,0.3090902406857876,0.3965658105428601,0.32334038507937146,0.0
0.4934520118889448,0.37939495561714975,0.39856772872792856,0.28601941790508023,0.17101333682449327,0.3490743164027875,0.319156268143072,0.8630571836292532,0.12894684954983973,0.37788595407465436,0.4496505205564195,0.6124560267837336,0.3466722170010724,0.35221729028914406,0.603384368608032,0.8937853922262493,0.44375187220359424,0.4844118783788442,0.5673564000378557,0.3797727782532963,0.0
0.28245466179754625,0.2750453571946825,0.3149365036630099,0.43656846513510716,0.3333004603514412,0.3628104286137691,0.43012078196327735,0.3496562253992174,0.6182054360412268,0.39418262192866893,0.5726677415859929,0.6623824176008446,0.2619365069963754,0.5863771098143246,0.5874105304378003,0.7646943288127539,0.6687588390104993,0.30940245516228115,0.42019529126420824,0.8642642371588793,1.0
0.06355921848338236,0.2566507850260856,0.4390470670162128,0.5361896495994188,0.2582639406444971,0.3254723374587968,0.39881567297186205,0.2994148064516183,0.46707533880850605,0.6993157185140166,0.6932018960587858,0.39906809880917105,0.43792733007130513,0.2902915408486276,0.40826631295255605,0.47333631492713846,0.6092175488471423,0.5608545454545315,0.4684311753428375,0.44408583202530955,0.0
0.1901163682460153,0.2838957754400679,0.37217545517816863,0.4075574851433595,0.3728029343126196,0.38458047365705694,0.2515473988153304,0.8024637571745533,0.2269807143618095,0.33170355160934445,0.762581491265965,0.6268978037857641,0.3884292456741222,0.33182488328888476,0.4638354743849744,0.3079047056028524,0.2427373742494809,0.46617051080777866,0.805967400635745,0.24676720154418558,1.0
0.08563592923094979,0.3069026577934777,0.797353904319388,0.29319127644694193,0.2619295931751199,0.29107475001947286,0.3573314546852166,0.19244612133159905,0.24378724640640037,0.2824139527868219,0.5194186988215586,0.5692298997227768,0.7008750417914518,0.376039532490888,0.7029017759934925,0.4301187765441614,0.46869051823709473,0.5944233556621336,0.5042488044272423,0.4585300794554041,0.0
0.11835516291929452,0.32683136399680784,0.3973525868341887,0.3706510243602012,0.3668292301271844,0.3179510885464986,0.25501733641759905,0.730388725332666,0.5340545073433348,0.3766441920800159,0.5726224142277738,0.5688837988087878,0.4202304551807343,0.7122826140143614,0.45837405163688194,0.3461794186147481,0.5120667170593022,0.4714690281362945,0.3138779635221562,0.662160538363612,1.0
0.25233980278422846,0.3507221898059031,0.46412788428347046,0.7505372326386481,0.38362114541369846,0.34992689856744763,0.23107041535274248,0.35290370490883344,0.37288352482818016,0.42186703770460066,0.6223498325399646,0.2981776104412351,0.376114284058226,0.6350812101671809,0.6530572858085488,0.4105290637726439,0.42157783854128256,0.3322749042994157,0.47270283672399194,0.4881933682938558,1.0
0.9101977111976762,0.3147405967816177,0.3843262478809014,0.48659608286310935,0.2676771123062168,0.3919818685826487,0.2502860717514125,0.3645371774273623,0.3072714941337983,0.22040275586263502,0.5371445763148422,0.6602169256688788,0.38632782125381776,0.31285492376349716,0.48760291935991273,0.5013902045642478,0.1818493203598553,0.4005761681575527,0.535385112521357,0.399443637741588,0.0
0.3359063940705308,0.22025213441343697,0.35441657898555345,0.4609776492962415,0.3418562406181237,0.19582858225573896,0.7685239339090921,0.3193377164100214,0.29537664327138624,0.343388645581853,0.7359004681558394,0.4877777163938268,0.4600201754624836,0.3271918985156049,0.39904473167104937,0.5815968080256063,0.6335480027160879,0.4078612488999035,0.2761781142442681,0.4643337751891443,0.0
0.3134547057605758,0.21207508046805207,0.3533182756100754,0.1931115777287778,0.8093371575347441,0.4240472400994355,0.29757492168602545,0.324033143489753,0.35764260950544974,0.3454346728164725,0.5193310057709744,0.44274303070643584,0.347171607005764,0.537585722916828,0.37380146273192955,0.7036189225007186,0.5677992910596896,0.5271616903987753,0.7878450581822144,0.32867256805414247,0.0
0.25587867804145714,0.2276183912120948,0.2517627364439004,0.22727336361556433,0.43269375051672443,0.24325355954595249,0.4502180970242379,0.5485066355887169,0.26001338306218685,0.7070092193414889,0.4662819069057363,0.3790643797122907,0.622088726602211,0.4286643984310761,0.45587022654580556,0.5147339992227371,0.5494906948666894,0.42194776988590804,0.40284391589899576,0.5423655634833381,0.0
0.38333879848291613,0.2354299883724744,0.2297229063435331,0.31947793293545923,0.2994033279534462,0.34935369073921807,0.24683988380961042,0.338418679308995,0.7332402316486182,0.4357652449188352,0.5395034833606729,0.5467847917449181,0.4586788623953938,0.573675570089129,0.619123638198245,0.5107295337038423,0.5341391988313319,0.3004424836930506,0.3487480026384409,0.4309593402229179,1.0
0.19613273244243984,0.3442482266728626,0.5333946122954101,0.42373240855323224,0.3588221557665873,0.2890960516430096,0.2952669319376975,0.32908409491111157,0.317551003727536,0.7015116868537004,0.989441739881042,0.6759941890172948,0.5442417377148626,0.3645265471524606,0.6014861332153614,0.5452743542894309,0.6251375041241046,0.6666704738229409,0.4810278676411943,0.343482605253419,1.0
0.32118798091316947,0.16517143371682955,0.44493239812980134,0.4700158087298005,0.3691962835059127,0.3799824224715588,0.2297023885820943,0.8540428116268324,0.4254586415913884,0.2989175742846314,0.42643798179630454,0.5157185973978524,0.5617904495603122,0.5796955101191937,0.5250058922964925,0.45385439643986675,0.5107317839430887,0.4125088391518324,0.47027350906353144,0.5435128768895443,1.0
0.3692078187179133,0.1905553103102639,0.37190457606033317,0.2768012772223119,0.3019833951262294,0.6077226035527105,0.27356455189246914,0.29119775643472967,0.3114309937094768,0.22598719366216136,0.6518003225520415,0.5704613671803987,0.3281606321242644,0.6466724354196978,0.407128297850909,0.6857485215159898,0.352073635219167,0.6288916681717315,0.7035978234702275,0.5327035167924765,1.0
0.3490719599246019,0.3290558098868825,0.4118088114074563,0.7931181274639869,0.157777734291007,0.34511238009525486,0.23494532527102951,0.315418106078953,0.41897651301812344,0.35383554397043293,0.5682191168299479,0.7952615740759177,0.5448140746095208,0.352907551401943,0.2922117834151202,0.46425899265132126,0.8156061405343761,0.4628856228063431,0.6158323192696189,0.3720392023229425,1.0
0.3017817457366607,0.45274223740044534,0.3546535402648288,0.831895108630062,0.1825476608480049,0.42448834991257073,0.31114842182874547,0.1697911100197401,0.3464693003579182,0.35775335127643676,0.7466354039355467,0.4920366896662659,0.39638284174419725,0.49419721501769986,0.6155193718820626,0.6549048521162769,0.6511824301703566,0.4992394171570562,0.688143930819026,0.5616421328415496,1.0
0.3424965514204333,0.32804485004189343,0.346115851789461,0.33611277466247497,0.3997329245727287,0.32789252796294366,0.7331972141905725,0.2409001935051997,0.17376680573565612,0.3228645292111936,0.48610007727291726,0.4630928555211927,0.47573362503616906,0.5683980426291914,0.6629384277637617,0.5026778587251941,0.3823179784702822,0.49041545359280686,0.3984253634737984,0.5571208608387395,1.0
0.26889366303460266,0.28316813833044385,0.267654243561933,0.43406514314921535,0.30856940139587624,0.6560835803913942,0.26492742428584987,0.21466769628780763,0.29419018748904346,0.37457343401211235,0.5000133430404022,0.36297059310818436,0.5079118800244029,0.5032707647732516,0.3811561747220568,0.5604174100778102,0.555091281983031,0.27548821335768325,0.477902258048368,0.417973827607115,0.0
0.7834227015764272,0.3746350878141375,0.3032219709511091,0.42312959918178883,0.19089882340716505,0.16082587131688275,0.45122360008862356,0.3520370537204608,0.3835551380982836,0.1257375561648168,0.6246884994063363,0.26360738031602915,0.26180457145067826,0.3148102823962743,0.3685946322941396,0.6340808014121023,0.45144063534617496,0.4980921342746298,0.29592334610230325,0.48661498818220916,1.0
0.19372955634566386,0.40138015254915393,0.3355238927584003,0.7093639019140734,0.3885147003807206,0.4589954309942561,0.28229941337133296,0.5177633770656617,0.25044972409057636,0.3607550111351387,0.3606747180200284,0.5734730293013184,0.40727551991790634,0.5710123203223962,0.5225081671248413,0.4554572677110025,0.5434048900147609,0.6374084185804144,0.5541717331961139,0.5629020379443601,1.0
0.30783857984224516,0.2586246146102057,0.19144867329963322,0.31038340017320826,0.37097001350920616,0.3910898716485057,0.7294473779810924,0.3706949142677251,0.3333190054429119,0.16895339464639936,0.8171046653841794,0.20620111420149057,0.33309361937086696,0.43785144749353405,0.5823380404841612,0.553581244586584,0.45939416510227954,0.31279440099193145,0.5495060461778328,0.3753875570131621,1.0
0.41097996855737995,0.286661913693754,0.30743041231352675,0.7520283263043084,0.36987260073267714,0.21503697680287068,0.3680423970148341,0.2787133518773246,0.4251411769120129,0.3558503523576358,0.5234624149125586,0.5987598468563545,0.45811300140724753,0.34592374625780853,0.37672220833584447,0.5242441035846759,0.3480525736726115,0.32262826331422845,0.4930291107431902,0.5682577332943572,1.0
0.7495961891953642,0.20027974319859937,0.3760211268545365,0.5970090502986414,0.10085645508236196,0.3982211507373071,0.29368123007223296,0.3409153969552756,0.2500553245215799,0.24193973950454134,0.47031953334772475,0.6392879913512282,0.6083337756179226,0.591940236855881,0.32062965539216237,0.4563882816411385,0.8233144945972951,0.07305247659872827,0.4464138509409585,0.5968084521874324,1.0
0.11969942520724355,0.6654718733864124,0.2352550519576488,0.40496077860651847,0.29272691215272145,0.32171955092140564,0.24622982366046697,0.32442162813273445,0.3605347501058834,0.22870776402776444,0.6306801766570359,0.37727884408200424,0.3281901250328788,0.4459100145415241,0.344165229732084,0.4034611742735386,0.5791521063093749,0.5589434145737089,0.44830702804414757,0.45575982386647,1.0
0.3009329086386583,0.3597318000884298,0.3663736035448716,0.31929409281849613,0.3642970431360598,0.7003242908970249,0.21237801600777628,0.3334123594009611,0.1305357320230677,0.3706642118856173,0.8523997165604735,0.5770546154075207,0.5892468397916988,0.26235837235037396,0.5088660435527865,0.6201150056914471,0.29243962167570936,0.4371378376545665,0.4641531302957384,0.2684306239633537,0.0
0.6649233627055134,0.34844263287781907,0.4556879695689244,0.32325820256792354,0.4078560066983018,0.23578412000922255,0.36628952191969416,0.42787899158939474,0.3391195018342686,0.3399716948721306,0.7153411150876496,0.2899590121065775,0.5794137149035341,0.2939814513414955,0.5193574508182229,0.579212810795067,0.5191456839507841,0.4312533754813515,0.27874089520019585,0.49712366331515756,0.0
0.4627962778493193,0.819843801200725,0.24422554225877577,0.28514085017794094,0.3487231576277389,0.2329189248496823,0.15042467316731917,0.35638128667685703,0.47824432247437676,0.36582535451564224,0.6423252278449008,0.20683929322477312,0.42467180093721896,0.46054162622049727,0.4008598924186626,0.5047657400935104,0.2898358590036536,0.19320758336427302,0.49039922486136306,0.5439206925653418,1.0
0.47356276849325596,0.35363735492157244,0.41614863485067577,0.2607842656403424,0.32449730928093823,0.20773145961345504,0.46236495009759687,0.17234440542559992,0.6936457420282527,0.3327393039617686,0.4565963933160681,0.5620276904566257,0.37236302713907016,0.24402206999053053,0.6099582814119207,0.6741261437296233,0.4980074960222094,0.4771503639422404,0.4950223799147496,0.61455570799628,0.0
0.36344300226855103,0.13288063404720013,0.2200432974766633,0.3726966434539462,0.314227184046469,0.32906014309336323,0.5865642544269742,0.39510847558370843,0.36914316373755984,0.35890863232872294,0.37377047216594816,0.4996667449525054,0.4837232862738225,0.3384364754093489,0.4034451685718713,0.38916860483955784,0.31274515581036944,0.22687453913206862,0.5836230977435097,0.4412053038609548,1.0
0.30285249245365015,0.19044893042555378,0.2949307264720276,0.4875446969887324,0.32294018620725357,0.2713255273930271,0.3342689262997618,0.2938928088125232,0.25948366969347514,0.7573514013137936,0.48091345584768624,0.5278066110763356,0.4914812220746057,0.4476831575728923,0.37196257886600703,0.3943278245185253,0.5069294457996807,0.46714054158801493,0.18942373658624406,0.6329133796976938,0.0
0.5065154542667101,0.200933198056304,0.20699676987948085,0.780934182022024,0.3834977750021562,0.21616162524872792,0.3812067201763751,0.35964923916048613,0.4696566511202302,0.3171353344373574,0.5960393817056114,0.7030103176059255,0.5109383539217841,0.3606018660862179,0.5078093833140764,0.5086874785790928,0.3665450360565965,0.635313691125837,0.3766885781022153,0.43599759826857615,1.0
0.11023721405455414,0.44272683103431526,0.4138494357795635,0.3259119046584493,0.31988711062705877,0.27058767240348397,0.2904919070883131,0.4639037624607921,0.3203334559491039,0.710947136122182,0.6199235557141421,0.32722957820442566,0.3005628826236112,0.5689193048516707,0.42445863091011915,0.5796270811855867,0.5809839028967958,0.27014084244538605,0.5349003854683747,0.38754241300892883,0.0
0.2546542551141865,0.27936182041084545,0.38158616590710553,0.47445747649463854,0.35492160815784773,0.3585817831775294,0.2670820217969029,0.7493854152321571,0.33484794381662736,0.37529386900058725,0.26910907948869994,0.6955729825257999,0.47410507139780805,0.3919588084546648,0.6238632828993851,0.4400644830076987,0.5368408166061027,0.5412756915776004,0.5195343024710185,0.5115697400357653,1.0
0.16434928811865643,0.35147159133611355,0.25158319433476684,0.43318710226500534,0.24108483721822788,0.6220344934064733,0.19213655549329522,0.5329470355679304,0.3288189038814246,0.3157355290584255,0.584398825332454,0.5151730530563013,0.5629273369845421,0.4879337381408991,0.5091052864175317,0.43761500153507116,0.42169771323218574,0.4472126425482562,0.43784724002345227,0.5131754817508752,0.0
0.2938846568405594,0.3695289873002903,0.4378571476622637,0.4462503561797737,0.25756165821621074,0.18280520622041593,0.7272024419137567,0.3545645767019446,0.3581931429275424,0.3457552475375487,0.5353900828137048,0.2756964626291981,0.32542449097160814,0.40432989940274755,0.565849306487404,0.5793719316917821,0.5633304311149622,0.30643833536266685,0.5093476866464511,0.46286742896715205,0.0
0.32930051546113104,0.42471915904761237,0.33994652877870196,0.40251446192855983,0.28582575164208757,0.3554536513727931,0.7774267872315217,0.3570410180125088,0.26912525416555133,0.2665063885006236,0.35708089331473314,0.47069624704437646,0.4058848248313023,0.2784081344613242,0.3928307283610553,0.3112209791051918,0.45058177728575577,0.36556539027112683,0.2861160317042948,0.5764368722388711,1.0
0.2056379331025475,0.7061430391353856,0.4354683998495197,0.3166608339329274,0.4201142188157502,0.23311422954349245,0.39038006091092403,0.2671612642687645,0.30122543690318054,0.3112193616666572,0.45140024176438176,0.3999491982880096,0.5159006706954868,0.36959622455526825,0.35768759167521913,0.5779419266849309,0.6313442290440356,0.3400389608684188,0.2652549280967821,0.3165491119998025,0.0
0.35852751141642636,0.3657197642949087,0.7803444309855215,0.2808104430194123,0.25809630261193484,0.34236977968338117,0.289226862162519,0.26722183134512206,0.38986283720625425,0.4953092364598212,0.6534763026955914,0.30421760911029483,0.693813281005645,0.36305315185775044,0.5486830235004633,0.47271439627249506,0.30432937460294357,0.35324355508231503,0.4152048494031059,0.4592722658668295,0.0
0.4469239574753625,0.2567634040224979,0.757924020614205,0.22593987638342555,0.2274184825931308,0.262415117327469,0.30281861487123923,0.3966186447214731,0.25000313041417643,0.2903836246140172,0.4107169589745992,0.5749886849786567,0.45395574130579786,0.5732876315762934,0.4771656645867656,0.7574836920432212,0.44314894380978925,0.47989656048427554,0.4203260554150453,0.37818907687711834,0.0
0.2799122030714467,0.6844500996444027,0.35904729378450706,0.48149484807818815,0.28985205988035023,0.2686772086058615,0.3564350536013896,0.3546118362303609,0.3742847723086327,0.3392788828785849,0.5638635047930954,0.48374787320948437,0.4732173814888815,0.5618630948711275,0.5038322481447136,0.35644075403224595,0.4504013720495488,0.38339012034253506,0.5541431082754922,0.43659206425818,1.0
0.3997133148215416,0.2813369205130066,0.42339376307230225,0.41945295993049864,0.2208776472916592,0.770574379762422,0.24371097946876658,0.32844667595208055,0.33143381474091793,0.4995635366434483,0.4834317728825834,0.3997537844562414,0.5383593301493874,0.41316300594403277,0.4043923168898358,0.4513503752345633,0.5603040638597607,0.37726696221091377,0.3593721855443327,0.36301398844582117,0.0
0.7063016742236258,0.28008364900077165,0.3731165740704155,0.3484837512722776,0.25120845042531753,0.44442553551055797,0.24208448017439593,0.16676503403531115,0.35160464733981134,0.3747413941873466,0.727623781831883,0.6480572931613613,0.47369057315377133,0.38120193079936937,0.4206222230130564,0.4400922266112809,0.6496652862722354,0.20644646299291813,0.2644764535758114,0.20029839040273723,0.0
0.2815605767883863,0.42590985698817385,0.4092098130999762,0.15574729054413075,0.25612365696347067,0.31541371985411504,0.2759906833425183,0.2865157989721176,0.6848687626355974,0.38726412638119534,0.4747490664505931,0.5091791230270146,0.624752445287886,0.48603737070150865,0.7166274944191503,0.4864745354337685,0.4355568477562719,0.39370258349818227,0.5281037551635083,0.5198447045967844,0.0
0.4864057037871201,0.3388154087216744,0.28167994985719724,0.4375082615159793,0.31452755028162827,0.5246430287395372,0.2805256636046102,0.34000570361712873,0.3915163298304155,0.29220190466737084,0.5861642804396118,0.513523320839694,0.6188755065403507,0.37112645032636554,0.5955341573937469,0.4253921299556864,0.35482625619656055,0.5914447281823102,0.13726596749930853,0.3642076660553959,1.0
0.3346970103758156,0.267252569768489,0.3270386274569872,0.2901183433896785,0.23996763547436312,0.340737124030179,0.17663668639442923,0.16747273548375385,0.3386507792955466,0.8168902205880666,0.6142283620807254,0.5698274320012735,0.6152308812908265,0.4831881126859645,0.5171974852321198,0.32026054180299357,0.5297153970940589,0.3231734958995411,0.4671688744690727,0.2665001893847707,1.0
0.278263691277963,0.1801327706722061,0.6075015277617064,0.3430607175649677,0.37027937261219407,0.36402273942270225,0.2669582670479208,0.35428521268200286,0.25874623828758425,0.3584086421963504,0.6162564579939205,0.4813200519017687,0.5807661708580003,0.51848515747534,0.4016644193957192,0.5963389868908926,0.38059136350599954,0.5055560098970362,0.3895411704394814,0.3804904390183902,0.0
0.6868934041394552,0.363999843091049,0.36630685742089397,0.3499300633769832,0.18259753477113605,0.2538685605588046,0.29642221479015535,0.3178036981193724,0.4746726109183341,0.41380177862310785,0.3708067741325638,0.698943198984491,0.6343835066180366,0.38227429671246854,0.5527674652453667,0.48273408867409945,0.46230613102227003,0.6763549300150054,0.2735452380416561,0.4871668850490838,0.0
0.3980118037567436,0.3748135491496411,0.32546129176652866,0.8391694485237439,0.35095965103017046,0.36384799198882495,0.28979607182465,0.3670709239052849,0.3260994863559496,0.29141228317351364,0.5404203339719836,0.35497641110435024,0.4018352884461734,0.5030346246644528,0.25473754772772766,0.5891216398314733,0.6612654549514955,0.5813593695485013,0.4400185732030447,0.6538321736636534,1.0
0.13944287937760075,0.3260608263889767,0.3182445808528151,0.11083860614566068,0.6830792075063175,0.461588389611308,0.3152917936873874,0.22917260027776895,0.4779628557293506,0.3591205271934668,0.6631266430286187,0.519630347151831,0.25017802446298365,0.4445350662093708,0.28037401888874625,0.6308572612184608,0.5651032665087478,0.48150358717980457,0.4312115176485203,0.34456141923483796,0.0
0.3720594450071946,0.3579839300219871,0.3252762474775323,0.6943681314189333,0.15553483369886642,0.40349004667380994,0.4002034561682548,0.32118448540596944,0.3115497300156017,0.1770976828214359,0.48766847448057143,0.4070988420799351,0.5503361466920015,0.5752118988820197,0.62374901759095,0.3746219128221895,0.47622775183337207,0.5322535841539239,0.5848832026743738,0.48148235972074205,1.0
0.4362577248175947,0.30227262413361566,0.5222577856896798,0.22744001404423037,0.22150882295216634,0.34791474500965586,0.31411528079876155,0.3803105451741429,0.2983874735950932,0.7149877017044297,0.757196282930306,0.5569808804468365,0.6972710371704338,0.5084646949882442,0.5558393544813781,0.5385182098684165,0.4196082555400066,0.42868333754966725,0.39372329543547396,0.4127704543457282,1.0
0.399653353229753,0.307260827537125,0.3629627508248876,0.4016269229592071,0.250511746643253,0.4074627799943159,0.41664312341405624,0.27757145525702137,0.38068648042815134,0.7018882906657213,0.5014630024309077,0.46714353668795683,0.5533947699569411,0.6037607527611422,0.5401877138040245,0.45696591528524744,0.6172385962401465,0.5709014423519823,0.4340463004996367,0.3571359462511139,1.0
0.2355284226095588,0.27259619321544293,0.2415368948761556,0.40930982810103106,0.3564698571891389,0.324527779677855,0.23762983003812188,0.3318849845119519,0.6292555734493498,0.3298902939890095,0.4365659478020059,0.5794445836931699,0.7538274496715225,0.5325469684632718,0.6562406793206347,0.6734446672611267,0.35919977454149354,0.4452817659877188,0.40161602370521127,0.6372396313418305,0.0
0.4255522056194223,0.3738822296255859,0.4108176898729471,0.4975790062137473,0.3234642788151892,0.3360848765914481,0.3503782020054759,0.6188400581504859,0.22380544931622975,0.3278920518008961,0.5370992545726169,0.34481613722015325,0.6269936065928055,0.4248545205058778,0.5742713285270058,0.3845845722621536,0.47487804652913285,0.5289534885880902,0.45063487741744557,0.37695853114117994,1.0
0.20607963137089128,0.3682989299236577,0.3674152980460794,0.362403248091823,0.3569970211731417,0.38189646814277073,0.7237502714102968,0.34572748902972306,0.3545502291634371,0.21374132250196887,0.6491268503745923,0.4846929000775265,0.23582443624735677,0.4240751619523547,0.42352272305723093,0.6451721407407802,0.2163489010357687,0.41929833973664515,0.6655538303538897,0.528077587288725,1.0
0.6955653106742288,0.32714052611198385,0.38840999298989065,0.3499392394167811,0.2586793585387992,0.3875459950514198,0.28465746168443656,0.3089911574110681,0.3876823694976608,0.4524617936197138,0.499587882934912,0.6930364816478501,0.5835104398538267,0.4728556629525649,0.3248772303037736,0.5114382137043095,0.5240692045210829,0.4797470600576944,0.45219798863772287,0.5118510952555343,0.0
