cat_core_1,cat_core_2,noise_1,noise_2,target
1.0,0.0,0.5835599783453986,-0.8639893212065948,1.0
1.0,0.0,-3.6077136770168217,2.0097006186771305,1.0
1.0,0.0,3.73302339620059,-3.8223459802968893,1.0
1.0,0.0,-0.23053484841297855,3.881576282194872,1.0
1.0,0.0,-2.8661539034924024,-0.9714710301152687,1.0
1.0,0.0,-2.0498701887409068,2.381536822537086,1.0
1.0,0.0,-0.8236992836205772,-0.6749478161115983,1.0
1.0,0.0,3.766676131784002,2.726351604143143,1.0
1.0,0.0,3.6406896179241635,0.5662609023452481,1.0
1.0,0.0,-3.584498299066821,3.876685441103218,1.0
1.0,0.0,0.9745523450481031,0.41030159251654563,1.0
1.0,0.0,3.555708634128389,-0.41933921713723965,1.0
0.0,1.0,-2.6289213235983873,3.440638208349484,1.0
1.0,0.0,1.6316006757789516,-3.9075739717638696,1.0
1.0,0.0,0.33768483474000366,0.003315076645368009,1.0
1.0,0.0,2.842938421900185,-2.3461312151906,1.0
1.0,0.0,-2.824622294041232,1.3434819660262471,1.0
1.0,0.0,-3.965239131558426,-2.1964539196575483,1.0
1.0,0.0,0.13149125706489073,0.2441954362815224,1.0
1.0,0.0,-2.586196310137354,-0.3556579830283795,1.0
1.0,0.0,-3.516815490309016,-1.2096262637012858,1.0
1.0,0.0,-2.533352384067854,-3.751909925210409,1.0
1.0,0.0,3.84626053170937,-2.5187749546925753,1.0
0.0,1.0,0.7717128783069,-1.588102157105964,1.0
1.0,0.0,-0.4583813189202042,2.224616567927322,1.0
1.0,0.0,2.5520404046117022,3.137486082639783,1.0
1.0,0.0,-0.7376196197222784,-0.7713234291852382,1.0
1.0,0.0,-1.9419379768726452,-2.5439766766789402,1.0
1.0,0.0,-2.3474201181557834,-3.199797072168426,1.0
1.0,0.0,-0.675304737288454,-2.0243389103561746,1.0
1.0,0.0,0.04041736375055294,-1.8681710567539138,1.0
1.0,0.0,3.2215360325379327,-2.6662267322470825,1.0
1.0,0.0,-1.1109218290333134,1.691120882756639,1.0
1.0,0.0,-3.23314130939593,1.9493648130319503,1.0
0.0,1.0,1.4160867691027788,-0.902180770693259,1.0
1.0,0.0,3.3234138941715674,1.3561171078965328,1.0
1.0,0.0,2.482887967717696,2.379893064407227,1.0
1.0,0.0,1.5499423671112496,0.7506077088867453,1.0
1.0,0.0,0.3480700392002056,3.838213655477512,1.0
0.0,1.0,-0.3650466464769355,0.4126321715581227,1.0
1.0,0.0,3.01807862796755,-3.8607708293641574,1.0
1.0,0.0,0.6430676091860752,-1.000160137330588,1.0
1.0,0.0,3.5438548085598613,0.06568449914982111,1.0
1.0,0.0,1.9013641149827452,3.804362057054381,1.0
1.0,0.0,3.1138808250463486,-1.2518266429390499,1.0
1.0,0.0,-0.49034093992312666,3.9743857920714563,1.0
1.0,0.0,-2.456444948825953,-0.6972629078467483,1.0
1.0,0.0,-3.5159497488735116,1.4849624026998853,1.0
1.0,0.0,-2.940574874735348,-3.403712571982301,1.0
1.0,0.0,3.8998715064404816,-0.16544059420302037,1.0
1.0,0.0,3.3164523359255265,-2.3300240269630494,1.0
1.0,0.0,0.863072642795844,-3.569155136364224,1.0
1.0,0.0,1.788556358333338,1.4848800285018324,1.0
1.0,0.0,2.974649474218408,1.3004152216901153,1.0
1.0,0.0,2.3247410136140836,3.0029355788078176,1.0
1.0,0.0,0.4678721208996999,-1.238719632277637,1.0
1.0,0.0,1.7604964189051007,-2.7920311443692594,1.0
1.0,0.0,0.4871487074232075,1.4446421968167051,1.0
1.0,0.0,-1.8032795915693294,2.939028656536732,1.0
0.0,1.0,-3.7413819944501574,0.30830974350751283,1.0
1.0,0.0,1.5654644176026782,0.7460309482856484,1.0
1.0,0.0,-3.7464685864168077,1.4828290518984977,1.0
1.0,0.0,-2.2268190022962955,-1.263187076635492,1.0
1.0,0.0,0.9892777053498332,1.6844503269515716,1.0
1.0,0.0,-1.320106516107125,3.0899754495357,1.0
1.0,0.0,2.481780925569872,1.7601211755939055,1.0
1.0,0.0,-3.644428519720967,1.115590104530594,1.0
1.0,0.0,2.6392954085030453,-3.829120589769209,1.0
0.0,1.0,2.3011665508673174,-2.3853093920071444,1.0
1.0,0.0,1.305553592054979,2.9294168747269165,1.0
0.0,1.0,0.8536132200751219,3.4954800691463372,1.0
1.0,0.0,-1.2349490780927814,0.8911833575403456,1.0
1.0,0.0,-1.5472312254244471,-2.772503474195572,1.0
1.0,0.0,-1.9253301586046057,-3.314725793676157,1.0
1.0,0.0,-0.5835014538098378,0.8035802236899361,1.0
1.0,0.0,1.1300846542867307,-1.0512972072609283,1.0
1.0,0.0,-1.789804128756919,-2.9350931509369484,1.0
1.0,0.0,3.10236595189152,-3.19710941531097,1.0
1.0,0.0,-0.8852242645032238,-0.8691374843110555,1.0
1.0,0.0,3.811337866335741,1.7248163354938502,1.0
1.0,0.0,0.5481140090653973,0.8970750547801041,1.0
1.0,0.0,-1.1893102524351065,3.3780410748208736,1.0
1.0,0.0,-2.954945620210138,2.1471233977165323,1.0
1.0,0.0,-2.794577698202515,3.8812038306828756,1.0
1.0,0.0,0.3069030912894908,-2.8784860516701825,1.0
1.0,0.0,-2.841651649693323,3.5277836480443723,1.0
1.0,0.0,0.5865746210993565,3.4669888541965417,1.0
1.0,0.0,-0.22895076061374198,3.1375038113984193,1.0
0.0,1.0,-3.664988365316095,-3.808465510283402,1.0
1.0,0.0,-2.120292553290817,-0.2414089509637556,1.0
1.0,0.0,-0.831243749907518,0.2001432264979046,1.0
1.0,0.0,-0.978046323767443,-2.6383207047311954,1.0
1.0,0.0,1.5639383653540015,3.1879682256219892,1.0
1.0,0.0,1.9437736096965033,2.84762101728149,1.0
1.0,0.0,1.710358942777951,3.8064309888862358,1.0
1.0,0.0,-0.4880939725848812,3.7780375070984125,1.0
1.0,0.0,1.9291406975455967,-2.057748445700736,1.0
1.0,0.0,2.7377774105854877,1.9461269795625853,1.0
1.0,0.0,-0.7323287371372436,0.2834068790747022,1.0
1.0,0.0,-0.8042108717963199,-0.9185062490503428,1.0
1.0,0.0,-1.9319411545816676,-1.214162547676386,1.0
1.0,0.0,-3.813655264272926,-0.07506023187082089,1.0
0.0,1.0,3.7942863074929187,-3.1167746824033262,1.0
1.0,0.0,-1.1814320816615203,3.749159288507296,1.0
1.0,0.0,1.7586070347427016,-1.4782100092775003,1.0
1.0,0.0,1.301552896007986,2.0452302806785507,1.0
1.0,0.0,-3.2804318718491325,3.004408109004059,1.0
1.0,0.0,2.4588229324350213,0.6300276790324082,1.0
1.0,0.0,-1.6105417089282161,-1.873124715484745,1.0
1.0,0.0,0.41646477216759514,-1.184519173164193,1.0
1.0,0.0,-1.1216768501309282,2.3324341106882516,1.0
1.0,0.0,3.3943484603115044,-3.5192181582344624,1.0
1.0,0.0,-3.7579794202508685,-3.9751411197672217,1.0
1.0,0.0,3.2129099853771885,-1.4285562412375103,1.0
1.0,0.0,-1.3732382794022762,-3.175866008505964,1.0
1.0,0.0,3.278971340079221,-2.294216457572455,1.0
1.0,0.0,-2.741957163163983,3.1955689605851436,1.0
1.0,0.0,-3.7118402132146846,0.8026299654518692,1.0
1.0,0.0,-1.901622555229773,2.417747756579952,1.0
1.0,0.0,-1.3523012665283245,-2.846888078178881,1.0
1.0,0.0,0.5205219931923377,-1.642701441710587,1.0
1.0,0.0,1.963979519222697,3.2652312894287583,1.0
1.0,0.0,2.627038294853575,2.6721242758327532,1.0
1.0,0.0,-1.2366452375433337,-2.2723968873624942,1.0
1.0,0.0,2.7951645849938602,2.1578238866645556,1.0
1.0,0.0,0.8019298569875275,-3.691679863582894,1.0
1.0,0.0,0.8485219924414649,-3.1559851293827004,1.0
1.0,0.0,3.5470903527053865,1.738625708238919,1.0
1.0,0.0,0.885629118351984,2.076153570431682,1.0
1.0,0.0,-2.7729208665695513,-3.345486049522104,1.0
1.0,0.0,-2.136234206846109,1.9949575446923413,1.0
1.0,0.0,-1.9389676277345345,1.096029070677595,1.0
1.0,0.0,-3.85150618445413,-3.524372275789008,1.0
1.0,0.0,-1.9817363262592709,2.1195934692481817,1.0
1.0,0.0,2.8747127220111697,0.045820196928699986,1.0
1.0,0.0,-3.1043638976087795,1.511005535128767,1.0
1.0,0.0,3.6224564953832106,-1.4003285324207564,1.0
1.0,0.0,-1.12883363539202,0.842775076174493,1.0
1.0,0.0,0.6264533962076761,0.24041989467039215,1.0
1.0,0.0,-2.4426057984447214,-3.597451162702133,1.0
1.0,0.0,3.4207893130543523,0.424198792200551,1.0
1.0,0.0,-1.3425954903724122,0.886184137034812,1.0
1.0,0.0,-3.0912005405391545,-2.5290552570398663,1.0
1.0,0.0,2.1039089387744587,-2.339554021213088,1.0
1.0,0.0,-2.8233938229998277,1.431380020744756,1.0
1.0,0.0,-0.12397940205981062,3.3932557526384057,1.0
1.0,0.0,-0.0793319384792941,-2.9206756408835703,1.0
0.0,1.0,1.6313908054632682,2.7916221695362147,1.0
1.0,0.0,0.13625564124675815,-3.625820755279565,1.0
1.0,0.0,1.3127191901101707,-0.2329017907240143,1.0
0.0,1.0,-1.0015895556689616,0.08847501869773833,1.0
1.0,0.0,0.6790704989395584,-3.233663151310993,1.0
1.0,0.0,3.7437003280363967,0.23613381949490364,1.0
1.0,0.0,-2.2839203177105007,-2.6779026295891155,1.0
1.0,0.0,-1.2997782988909874,2.8416796962884936,1.0
1.0,0.0,-3.129344985569519,-3.231164660888804,1.0
1.0,0.0,0.12378912924974372,-1.2099995704848103,1.0
1.0,0.0,-2.3107785099059592,-0.579232965990899,1.0
1.0,0.0,-2.9829542002768257,-1.7977596096042276,1.0
1.0,0.0,1.3358408771825445,3.298742303774275,1.0
1.0,0.0,-3.4181463522824114,-3.4148938080346998,1.0
1.0,0.0,2.6496776677613534,0.4496979386836877,1.0
1.0,0.0,1.5673448663933982,2.1312726236455894,1.0
1.0,0.0,2.449569472556492,-0.0005093711207395657,1.0
1.0,0.0,-0.2641236356864791,-0.3478477063709873,1.0
1.0,0.0,-2.0472042300688624,-0.9557173563897008,1.0
1.0,0.0,2.741305197098579,-0.001434106044458261,1.0
1.0,0.0,-2.068975898195677,-1.1648485745813266,1.0
1.0,0.0,-3.882193796227142,-3.6206227011653933,1.0
1.0,0.0,-1.2028017869937964,-1.7121151949124451,1.0
1.0,0.0,-3.6437850851554137,3.747282274218721,1.0
1.0,0.0,2.150546690194404,1.992391695024505,1.0
1.0,0.0,-2.2823649484677446,3.236532757727682,1.0
0.0,1.0,2.5510124288562652,0.3642815385148337,1.0
1.0,0.0,-1.114079384249071,0.21079535801358862,1.0
1.0,0.0,-3.175767029328422,0.7902477443367344,1.0
0.0,1.0,-2.1109249510842583,-3.558514271821805,1.0
1.0,0.0,2.6803671937190927,-1.453558098658915,1.0
1.0,0.0,2.262863317485813,-3.390336595382709,1.0
1.0,0.0,-2.8125331121785155,-0.5493376971973261,1.0
1.0,0.0,1.7356118248792791,-0.515718397721586,1.0
1.0,0.0,-1.5853288625987192,-0.06603537960071915,1.0
1.0,0.0,-2.1534993974106102,-0.10557358237587167,1.0
1.0,0.0,-3.7682950759668605,3.995540672350285,1.0
1.0,0.0,-2.9814588585306208,-0.9440422862542031,1.0
1.0,0.0,3.3820669011551923,-3.363459534494601,1.0
1.0,0.0,-0.645604572468037,-1.3782404231462237,1.0
1.0,0.0,-1.5755273849571276,2.288254213179096,1.0
1.0,0.0,-1.0100959828209248,-1.0402315366401496,1.0
1.0,0.0,3.304575383000783,-3.049309252736924,1.0
1.0,0.0,-0.9026892201950094,0.0482413780991342,1.0
1.0,0.0,2.3317664835499565,0.506121763869368,1.0
1.0,0.0,-1.076562870816872,-1.7960314564813729,1.0
1.0,0.0,0.5522183621270491,-2.8670857442435755,1.0
0.0,1.0,-2.792819734875371,1.3390019632562877,1.0
1.0,0.0,-0.09438447738198086,0.8578684782803148,1.0
1.0,0.0,-1.8836139696064995,1.3383152846512036,1.0
1.0,0.0,3.141747773795971,-0.5191733137682606,1.0
1.0,0.0,-1.9605573835445664,-2.793504725277601,1.0
1.0,0.0,1.175643090926159,2.130690758783322,1.0
1.0,0.0,1.3502575394797738,-1.0268845072983943,1.0
1.0,0.0,0.2768369878659973,-1.8723262481559413,1.0
1.0,0.0,-3.495770520484295,-3.722874381924316,1.0
1.0,0.0,-1.610781814440597,2.8146021146764637,1.0
1.0,0.0,1.613336044392021,-2.413017815087339,1.0
1.0,0.0,-1.7775093717932986,-2.447778808286693,1.0
1.0,0.0,-1.1596278139785925,2.329566152056736,1.0
0.0,1.0,-0.5376254305162966,1.677553382280922,1.0
1.0,0.0,-1.7584628720162145,-1.8093723069387018,1.0
1.0,0.0,0.9954825131799376,-3.5109910307231402,1.0
1.0,0.0,-2.997788181810936,-2.5876420259794406,1.0
1.0,0.0,-1.2701314787329387,-0.7444760155133929,1.0
1.0,0.0,1.4828395377924668,3.706093767322443,1.0
1.0,0.0,-1.4201316819395187,-2.55054497066574,1.0
1.0,0.0,0.4096852255357648,-3.164771832397168,1.0
1.0,0.0,3.297922661520854,2.1552503783988897,1.0
1.0,0.0,-3.31359150002727,2.0273723426713905,1.0
1.0,0.0,-3.8962377942368125,3.8866944655191045,1.0
1.0,0.0,1.2003857829344469,1.5405867958149386,1.0
1.0,0.0,-0.48942739568038984,-3.893204609856351,1.0
1.0,0.0,3.0751601444522585,3.3147111546332573,1.0
1.0,0.0,-3.9308974981592124,3.5416176346527735,1.0
1.0,0.0,-0.12541211957397191,-1.9876323753464504,1.0
1.0,0.0,3.081779772469579,-1.2927094346838146,1.0
1.0,0.0,3.3945552663682914,-2.014869722252768,1.0
1.0,0.0,-0.7482303013426721,0.455095548435394,1.0
1.0,0.0,0.29939580565213664,-3.4378360748966044,1.0
1.0,0.0,-2.254180762817316,-1.540586850724746,1.0
1.0,0.0,-3.9988195853037913,-0.6648365786867236,1.0
1.0,0.0,0.7842198897896369,-2.6579671130000397,1.0
1.0,0.0,-1.5806516173824727,-2.2015016090650876,1.0
1.0,0.0,0.4168483686451747,-2.4423427863260896,1.0
1.0,0.0,3.9482446701031364,-2.4070153340051936,1.0
1.0,0.0,-1.9809531073518896,-2.032480937206623,1.0
1.0,0.0,-1.221059937826043,0.8839180690572377,1.0
1.0,0.0,1.1409619867425036,1.7286992479881507,1.0
1.0,0.0,-0.7384448980673399,-1.4770565776097886,1.0
1.0,0.0,-0.45076429117825434,-3.4274369639806412,1.0
1.0,0.0,1.0834790314400902,3.7523167561675805,1.0
1.0,0.0,-0.10408015208308807,0.18222772059216386,1.0
1.0,0.0,-3.0113381505077284,-3.6543630513161913,1.0
