cat_core_1,cat_core_2,cat_core_3,noise_1,noise_2,target
1.0,0.0,0.0,2.590049388130658,-2.374252750668771,1.0
1.0,0.0,0.0,-1.4922786241980095,1.7143479469280516,1.0
1.0,0.0,0.0,-3.4713872610190597,2.192527868829403,1.0
1.0,0.0,0.0,-3.5768394358046507,2.628718001233639,1.0
1.0,0.0,0.0,0.01541720114898304,3.344277715942286,1.0
1.0,0.0,0.0,0.4669696466066,-2.252415911447698,1.0
1.0,0.0,0.0,-2.1173556386590997,-0.2553703741085487,1.0
1.0,0.0,0.0,3.9364229306389733,-1.08671758936066,1.0
1.0,0.0,0.0,2.495116984233655,0.6026606186488186,1.0
1.0,0.0,0.0,3.5077319926788917,2.0036214883596326,1.0
1.0,0.0,0.0,-3.8552497580742164,-3.220655752850213,1.0
1.0,0.0,0.0,-2.6439148353304978,-0.09210298334949218,1.0
1.0,0.0,0.0,2.5753441658478247,2.9244965706476167,1.0
1.0,0.0,0.0,0.19691608827311402,0.9102727694345534,1.0
1.0,0.0,0.0,-2.1646778350288063,-3.360877109120386,1.0
1.0,0.0,0.0,-3.444783572595947,-3.152170932307528,1.0
1.0,0.0,0.0,-1.5103302481495833,-1.0875613450601591,1.0
1.0,0.0,0.0,2.9153933165884123,3.455281927740435,1.0
1.0,0.0,0.0,-2.7509770199805565,1.7314218279898457,1.0
1.0,0.0,0.0,0.5315408499886987,0.5129828197010662,1.0
1.0,0.0,0.0,0.24176885809212134,-3.2918811327905146,1.0
1.0,0.0,0.0,-2.6997147879081975,-1.2725430258999095,1.0
1.0,0.0,0.0,-0.7140146764484134,-3.8369416539931294,1.0
1.0,0.0,0.0,-3.7045490913607715,-3.25028844342824,1.0
1.0,0.0,0.0,-3.4747450801397495,3.4613825617856175,1.0
1.0,0.0,0.0,-2.246781144455853,3.6848601947572206,1.0
1.0,0.0,0.0,-3.4152425417826917,2.6376388615519666,1.0
1.0,0.0,0.0,0.7226368419870637,-0.8018727901563389,1.0
1.0,0.0,0.0,0.08907284156574935,3.947133562762091,1.0
0.0,1.0,0.0,-2.8188199787826287,-0.39527146014444625,1.0
0.0,1.0,0.0,3.919365986707252,1.1536207094591049,1.0
1.0,0.0,0.0,3.923792849236925,-3.0959911099221005,1.0
1.0,0.0,0.0,-2.7823686705691504,-1.7231106497799216,1.0
1.0,0.0,0.0,1.05040920944142,-1.5102864953149995,1.0
1.0,0.0,0.0,1.0348265931728902,-3.5953846631168656,1.0
1.0,0.0,0.0,-2.2178716206084914,-0.46212116221904154,1.0
1.0,0.0,0.0,-0.21757618594786443,-0.3565069341162532,1.0
1.0,0.0,0.0,0.2636343241752037,-0.6579564492343746,1.0
1.0,0.0,0.0,3.227350292202197,2.4504073233461634,1.0
1.0,0.0,0.0,-0.6164604012391806,2.5772638800223167,1.0
1.0,0.0,0.0,2.2760321470315894,0.29752028228646044,1.0
1.0,0.0,0.0,0.5355294916857378,-0.16580940295707158,1.0
1.0,0.0,0.0,0.40270946994765744,0.08059464542285255,1.0
1.0,0.0,0.0,-1.7911552929771606,-1.2842852167353138,1.0
1.0,0.0,0.0,3.795020867226903,3.7810859179914837,1.0
1.0,0.0,0.0,-3.4040768839620137,2.7238319639257584,1.0
1.0,0.0,0.0,2.7579161401043635,1.2630116465289483,1.0
1.0,0.0,0.0,3.2921462792605203,3.50426844018805,1.0
1.0,0.0,0.0,-1.1356753535472537,3.4657835266813954,1.0
1.0,0.0,0.0,-0.902639261700779,-0.6448992279627959,1.0
1.0,0.0,0.0,0.34457963641178146,3.2132312123245335,1.0
1.0,0.0,0.0,-1.459542906795039,1.311910108830947,1.0
1.0,0.0,0.0,-0.7845300421153194,1.2708394003717913,1.0
1.0,0.0,0.0,2.6687673266142085,-1.3699745212749583,1.0
1.0,0.0,0.0,-2.1061266679964925,3.0387644088646937,1.0
1.0,0.0,0.0,-0.8237040719327,1.5786908251927576,1.0
1.0,0.0,0.0,0.7640626444413074,2.49813133414702,1.0
1.0,0.0,0.0,-3.5921816950937657,-3.032632230909172,1.0
1.0,0.0,0.0,-0.38382196797055723,-2.5649707992799344,1.0
1.0,0.0,0.0,0.016434752637079164,-1.4164141081186647,1.0
1.0,0.0,0.0,1.7563560172667918,2.300294919854074,1.0
1.0,0.0,0.0,1.5433338062605797,-2.0156124795530257,1.0
1.0,0.0,0.0,-1.5849768878127,-3.642579990764607,1.0
1.0,0.0,0.0,2.5182106275862726,0.041895992216903544,1.0
1.0,0.0,0.0,-1.6065757795673186,1.4064456862883778,1.0
1.0,0.0,0.0,3.672841422883934,-3.3396681830532637,1.0
1.0,0.0,0.0,1.9843117489906321,-0.5146778894614696,1.0
1.0,0.0,0.0,-1.445850536749921,-0.5120199985426854,1.0
1.0,0.0,0.0,-2.3857135650475376,-2.4574946242937816,1.0
0.0,0.0,1.0,-1.4532307701792213,3.1797452908841652,1.0
1.0,0.0,0.0,-3.563402681134293,-1.5898887946467388,1.0
1.0,0.0,0.0,-2.0182783531890545,0.8102390427380044,1.0
1.0,0.0,0.0,-2.3434039641243656,-3.914555732976453,1.0
1.0,0.0,0.0,-2.7691687593002587,-1.1045307159405295,1.0
1.0,0.0,0.0,2.4277513783229017,2.7753474133112315,1.0
1.0,0.0,0.0,1.172789835250149,-0.68920556795634,1.0
1.0,0.0,0.0,1.2124466404975722,-2.437945594292322,1.0
1.0,0.0,0.0,2.3285657106749564,-0.45374101163264324,1.0
1.0,0.0,0.0,3.723796296263675,-1.9351131214831776,1.0
1.0,0.0,0.0,1.1155253143939596,2.8283123239650703,1.0
1.0,0.0,0.0,-2.0295930715554125,-3.8239231224064136,1.0
1.0,0.0,0.0,-0.5037915581475332,0.09498912825319472,1.0
1.0,0.0,0.0,-2.271672373095428,2.4364147450245337,1.0
1.0,0.0,0.0,1.831631481160973,0.5227927318260601,1.0
1.0,0.0,0.0,3.8656288388832722,0.5292029336497333,1.0
1.0,0.0,0.0,-0.6890326902950523,-2.7906266479003383,1.0
1.0,0.0,0.0,3.7474398287109905,-0.39196658253565975,1.0
1.0,0.0,0.0,-1.3235886121097078,2.1596308333389436,1.0
1.0,0.0,0.0,2.416305220902771,-3.2668147273840358,1.0
1.0,0.0,0.0,-3.301315747160607,-3.2913735864845277,1.0
0.0,0.0,1.0,-3.732660102801179,0.49337900948859037,1.0
1.0,0.0,0.0,-2.528802183273613,1.3475681691981949,1.0
1.0,0.0,0.0,2.7842353728721037,0.21337318023127239,1.0
1.0,0.0,0.0,2.6336890997401072,-1.0651415905133357,1.0
1.0,0.0,0.0,2.330233405721298,2.668653988936904,1.0
1.0,0.0,0.0,-2.114357627499028,3.921912528532153,1.0
1.0,0.0,0.0,1.7933309043075232,-3.602403603467244,1.0
1.0,0.0,0.0,-2.6843746107365716,2.6894434014015642,1.0
1.0,0.0,0.0,0.8884834595114475,-0.4736672754335123,1.0
1.0,0.0,0.0,0.3168674707653789,-1.7171752738007697,1.0
1.0,0.0,0.0,0.6033794761646405,-3.81156448278208,1.0
1.0,0.0,0.0,3.7155932402128196,3.9996961387304424,1.0
1.0,0.0,0.0,-2.184077297482001,-1.1419703491661517,1.0
1.0,0.0,0.0,-1.3727832151514674,-2.0172740513207614,1.0
1.0,0.0,0.0,-3.1233996585876413,1.5115045992986431,1.0
1.0,0.0,0.0,-1.3257430540947963,-2.43601225336126,1.0
1.0,0.0,0.0,0.25943973275972443,-1.007066087458787,1.0
1.0,0.0,0.0,-3.146304247884588,-0.9108971300429358,1.0
1.0,0.0,0.0,1.699812738270297,0.6478827206690774,1.0
1.0,0.0,0.0,-0.29489808260638295,3.5491676782978265,1.0
1.0,0.0,0.0,1.9391712991790806,3.555733202243422,1.0
1.0,0.0,0.0,2.4208487084363517,-2.767580333140634,1.0
1.0,0.0,0.0,-2.3450379384760023,-3.4713666350889527,1.0
1.0,0.0,0.0,-0.8259643210462055,-0.04849606460337608,1.0
1.0,0.0,0.0,3.9180854121226885,3.232153335209288,1.0
0.0,1.0,0.0,-2.299677716277566,-0.8116785434056437,1.0
1.0,0.0,0.0,0.11744835699517786,0.5820121405601704,1.0
1.0,0.0,0.0,-2.1037345433002574,-1.691634188964569,1.0
1.0,0.0,0.0,0.9259681635636401,-1.2985669783280187,1.0
1.0,0.0,0.0,1.7577690863151867,-1.6131756882926522,1.0
1.0,0.0,0.0,-2.3166317677347346,0.30119911020756884,1.0
1.0,0.0,0.0,-3.1519609402501043,3.47772129136672,1.0
1.0,0.0,0.0,-2.2179453632462325,-0.30706597592980067,1.0
1.0,0.0,0.0,1.7252816464893819,0.8348604383897182,1.0
1.0,0.0,0.0,-1.6696485210981207,3.487058875653016,1.0
1.0,0.0,0.0,-0.3494604995285462,1.450449904723615,1.0
1.0,0.0,0.0,-2.839541845863475,-1.9016337997405746,1.0
1.0,0.0,0.0,-2.6929254297344523,0.9049054293549617,1.0
1.0,0.0,0.0,-3.367621964359336,-0.6215194243231181,1.0
1.0,0.0,0.0,-0.7347652035210395,-2.5407697439994195,1.0
1.0,0.0,0.0,-2.5474626255675545,-1.3738423238333066,1.0
1.0,0.0,0.0,0.14114544816692298,0.9048430462114565,1.0
0.0,1.0,0.0,1.6625494726565613,2.4855641976940825,0.0
0.0,1.0,0.0,-0.7869154605812305,-0.7019694250950144,0.0
0.0,1.0,0.0,0.45590753700563535,2.392357756333973,0.0
0.0,1.0,0.0,0.5968210353870012,-2.7572714517229997,0.0
0.0,1.0,0.0,-2.8627013438698734,-3.3822729891192607,0.0
0.0,1.0,0.0,-3.976552945119879,2.0070570168836657,0.0
0.0,1.0,0.0,-2.758303702453377,-3.5952335727127744,0.0
0.0,1.0,0.0,1.6254887437287335,-0.7453890720875895,0.0
0.0,1.0,0.0,2.201790531569479,1.2542500045767833,0.0
0.0,1.0,0.0,-0.574572590836401,3.876385458860586,0.0
0.0,1.0,0.0,-3.232694382909684,-3.6099797748684956,0.0
0.0,1.0,0.0,-1.3512646430913273,3.706414818333447,0.0
0.0,1.0,0.0,-3.893524598927499,-3.518819091582799,0.0
0.0,1.0,0.0,3.208470923430699,3.114813659123466,0.0
0.0,1.0,0.0,2.633959137917305,1.4934440878546313,0.0
0.0,1.0,0.0,3.4065367449688804,1.1973128480050068,0.0
0.0,1.0,0.0,-1.3571128630194282,3.391340725789072,0.0
0.0,1.0,0.0,-2.906750965674889,2.2877221228484013,0.0
0.0,1.0,0.0,-3.905809415282559,-1.0514006226326096,0.0
0.0,1.0,0.0,3.828358662029184,-3.0805558893360656,0.0
0.0,1.0,0.0,1.0666273663482606,3.164842268366307,0.0
0.0,1.0,0.0,-2.007610666912025,-2.4059918887374367,0.0
0.0,1.0,0.0,2.2707078772916605,-2.656303057845543,0.0
0.0,1.0,0.0,2.958471265643528,1.1476776772991668,0.0
0.0,1.0,0.0,2.9615345794653987,3.8459246629860857,0.0
0.0,1.0,0.0,1.3486666180988802,3.139161935798602,0.0
0.0,1.0,0.0,1.5095513408962749,-3.591902245555728,0.0
0.0,1.0,0.0,-3.50029452974461,-2.446992226241316,0.0
0.0,1.0,0.0,0.6992495427206,-0.19645861541355725,0.0
0.0,1.0,0.0,1.2966994411016097,-1.5289341648623704,0.0
0.0,1.0,0.0,-3.683684984250948,-0.8555560605247878,0.0
0.0,1.0,0.0,-2.044986731689767,-1.2044526609803805,0.0
0.0,1.0,0.0,3.5881971020183654,3.507150215024014,0.0
0.0,1.0,0.0,-1.5275323291037788,-1.7065786908098222,0.0
0.0,1.0,0.0,-2.540824511115118,3.441209884402234,0.0
0.0,1.0,0.0,-2.1450706277224487,-0.6406649855960946,0.0
0.0,1.0,0.0,1.5706695801994162,1.9162858453379537,0.0
0.0,1.0,0.0,3.9414634648742553,-2.9099788066426004,0.0
0.0,1.0,0.0,-0.7899089188765007,0.5265047614335172,0.0
0.0,1.0,0.0,2.4959950962490183,-1.2324576988609843,0.0
0.0,1.0,0.0,3.2288215169331442,3.6066832783161926,0.0
1.0,0.0,0.0,3.8275393997517257,-2.9547182170043795,0.0
0.0,1.0,0.0,-2.685514124225268,-1.458761362273334,0.0
0.0,1.0,0.0,-0.642729161077046,3.980821999932833,0.0
0.0,1.0,0.0,2.177744630218723,1.1842377786083915,0.0
0.0,1.0,0.0,1.7557489779565527,-1.1871720467630933,0.0
0.0,1.0,0.0,1.1356332997466057,-3.6858597916515112,0.0
0.0,1.0,0.0,-1.7930843236906089,3.8698569316115634,0.0
0.0,1.0,0.0,0.4168645963261639,2.1043264548725045,0.0
0.0,1.0,0.0,0.9637587253316928,2.0015555424520626,0.0
0.0,1.0,0.0,-0.0273896127839377,3.985685028134295,0.0
0.0,1.0,0.0,3.396561053135735,2.820998385771458,0.0
0.0,1.0,0.0,-3.42208881354205,-3.907111692586014,0.0
0.0,1.0,0.0,-1.0674829454802097,0.38250315372156063,0.0
0.0,0.0,1.0,-1.4364442457455189,1.466975867525104,0.0
0.0,1.0,0.0,-2.3600542774583824,-0.7143887220289615,0.0
0.0,1.0,0.0,1.7755841975042417,-1.05749674118531,0.0
0.0,1.0,0.0,3.9312434390135955,0.11147284185344475,0.0
0.0,1.0,0.0,2.4080596335015034,0.5127534169655057,0.0
0.0,1.0,0.0,1.4070747574256144,1.143684108240012,0.0
0.0,1.0,0.0,-3.6151300219996374,2.231063507825274,0.0
0.0,1.0,0.0,-2.137540277950171,-1.5559030957231457,0.0
0.0,1.0,0.0,-2.9996241586892705,-0.13410446955032018,0.0
0.0,1.0,0.0,-0.43764533463154986,-1.6076426679730913,0.0
0.0,1.0,0.0,3.9404378574481695,3.331215091184692,0.0
0.0,1.0,0.0,-3.1589000515703214,1.9123786191783072,0.0
0.0,1.0,0.0,-1.3038391738171615,1.2514303779710714,0.0
0.0,1.0,0.0,2.9991766752484583,1.8030774381383639,0.0
0.0,1.0,0.0,-3.8440985461627912,3.0964599200292655,0.0
0.0,1.0,0.0,0.7969612376971495,2.858843271499727,0.0
0.0,1.0,0.0,3.5766986159035588,2.1549514236281233,0.0
0.0,1.0,0.0,0.009112182731395357,-2.8046651120519215,0.0
0.0,1.0,0.0,2.2852457503968493,0.0795439603484267,0.0
0.0,1.0,0.0,3.3454513408101016,3.4963400595152683,0.0
0.0,1.0,0.0,-3.283304271552691,1.469420568053331,0.0
0.0,1.0,0.0,1.1197185787793513,0.029880580800283774,0.0
0.0,1.0,0.0,-2.099247479282907,-1.5831255058019513,0.0
0.0,1.0,0.0,0.8417895722141386,3.457920164430579,0.0
0.0,1.0,0.0,3.5845470371041435,1.559120598637822,0.0
0.0,1.0,0.0,-3.983760727267315,-2.5508796249225707,0.0
0.0,1.0,0.0,-3.797621009145983,-3.116450965578304,0.0
0.0,1.0,0.0,-1.2274677434630084,-2.0317506717804283,0.0
1.0,0.0,0.0,1.712038357850842,-3.4002233171154925,0.0
0.0,1.0,0.0,2.948654863402793,-2.818098271415481,0.0
0.0,1.0,0.0,-0.3120007760625487,3.8893476405841216,0.0
0.0,1.0,0.0,-3.747696300538224,3.2801388472500426,0.0
0.0,1.0,0.0,3.251160481884531,0.7697646672614198,0.0
0.0,1.0,0.0,2.475099248260288,-2.1792454471738694,0.0
0.0,1.0,0.0,-0.25867082880658643,3.5172928332029576,0.0
0.0,1.0,0.0,0.34200423634456456,3.916692168282485,0.0
0.0,1.0,0.0,0.5815345449135689,-1.7119570685016976,0.0
0.0,1.0,0.0,0.238367832752445,-1.4183683272216623,0.0
0.0,1.0,0.0,-1.6897569950974187,1.1332059533782557,0.0
0.0,1.0,0.0,3.425642461681649,-2.013068207111745,0.0
0.0,1.0,0.0,-1.0018107040838258,-2.5275194080040686,0.0
0.0,1.0,0.0,-3.1184531528337214,-0.9057012438157068,0.0
0.0,1.0,0.0,3.3394775753047483,-0.18729658549511008,0.0
0.0,1.0,0.0,-0.39232521765716655,3.618616505596772,0.0
0.0,1.0,0.0,3.7174421082893723,0.1271223684137297,0.0
0.0,1.0,0.0,1.52898577622297,1.0553078282486972,0.0
0.0,1.0,0.0,-1.0497217838426378,2.9543081383818155,0.0
0.0,1.0,0.0,0.1700485726304306,1.241184728037319,0.0
0.0,1.0,0.0,-0.5862231025867359,-3.669900534700149,0.0
0.0,1.0,0.0,-1.3077930738350245,-1.641976863575418,0.0
0.0,1.0,0.0,-2.9729108490526874,-2.877584509645227,0.0
0.0,1.0,0.0,3.168698218146715,1.3312583412996464,0.0
0.0,1.0,0.0,-0.49469380482810443,2.5138801482966926,0.0
0.0,1.0,0.0,-1.408737537898947,-1.6137557718188225,0.0
0.0,1.0,0.0,2.982136943631227,-0.2191488044353287,0.0
0.0,1.0,0.0,-3.1487279323806083,-3.9034414667030886,0.0
0.0,1.0,0.0,1.9080930326435306,1.3025310614104386,0.0
0.0,1.0,0.0,2.2601332757301567,-3.9604562604177778,0.0
0.0,1.0,0.0,-1.7268667662665402,1.3477765347247628,0.0
0.0,1.0,0.0,1.482006374301342,-0.061493280495102276,0.0
0.0,1.0,0.0,-3.265227904516345,-0.6465212280325314,0.0
0.0,1.0,0.0,0.4980956262449636,3.9096366165249634,0.0
0.0,1.0,0.0,-0.5572243582335759,1.2490188837920257,0.0
0.0,1.0,0.0,2.792367219867022,-0.48093455155892606,0.0
0.0,1.0,0.0,-2.760173218634046,2.319987733988401,0.0
0.0,1.0,0.0,3.529425421096848,1.4528613567142807,0.0
0.0,1.0,0.0,0.8761273215669734,3.040053101393985,0.0
0.0,1.0,0.0,3.3962540668950574,-1.8114240872675351,0.0
0.0,1.0,0.0,2.602148224210679,-2.2786483282565966,0.0
0.0,1.0,0.0,-2.1964091564922743,-0.8457881514070129,0.0
0.0,1.0,0.0,-2.108475849485303,2.3133154124405477,0.0
0.0,1.0,0.0,0.5335860918288917,3.746759662768235,0.0
0.0,1.0,0.0,-1.1892254179182675,2.029946496544465,0.0
0.0,1.0,0.0,3.0540310831416537,1.0192218611096182,0.0
0.0,1.0,0.0,1.4331764611641802,-0.6955354447603792,0.0
0.0,1.0,0.0,-0.13533934887561294,0.6414994425744078,0.0
0.0,1.0,0.0,-2.274523930356821,-3.5526375939798776,0.0
0.0,1.0,0.0,-3.394986782009725,3.5468140811462865,0.0
0.0,1.0,0.0,0.7709071838398014,-3.9570937908583597,0.0
0.0,1.0,0.0,-3.0476270985898246,2.325783466074145,0.0
1.0,0.0,0.0,-1.3909754536496655,1.7508311916265509,0.0
0.0,1.0,0.0,1.8088581551815945,1.7723572509830694,0.0
0.0,1.0,0.0,-3.816647702314488,-1.868604272308593,0.0
0.0,1.0,0.0,-1.6200051616462492,-3.1323148974731136,0.0
1.0,0.0,0.0,-0.43604154241376136,3.3294273005586357,0.0
0.0,1.0,0.0,-3.256635788801267,-2.4000736360220474,0.0
0.0,1.0,0.0,-0.38700350440499776,-0.752026849913471,0.0
0.0,1.0,0.0,1.4474822915255743,-2.41007436071665,0.0
0.0,1.0,0.0,-0.8163302917746629,2.529689436606274,0.0
0.0,1.0,0.0,0.9264415033828506,-0.2509535116560979,0.0
0.0,1.0,0.0,0.5417943693028775,0.25952933517085697,0.0
0.0,1.0,0.0,0.49622483366353354,-3.8330224577127074,0.0
0.0,1.0,0.0,3.821202548735431,-3.5004455752270403,0.0
0.0,1.0,0.0,-1.38823481257032,3.7384865543836723,0.0
0.0,1.0,0.0,0.4463963048774211,-0.32328827402915206,0.0
0.0,1.0,0.0,1.505098259596494,-3.351970771483015,0.0
0.0,1.0,0.0,2.7173203258308547,0.5831349838789617,0.0
0.0,1.0,0.0,3.4621842669718887,3.893239560737337,0.0
0.0,1.0,0.0,3.438426218046563,3.9805704402113404,0.0
0.0,1.0,0.0,-1.0185524622789153,0.6763929581151737,0.0
