core_1,core_2,noise_1,noise_2,target
-1.5593291970489316,1.2418941340822527,0.6877216514342264,0.5871007027149533,1.0
-1.9540783394793546,2.4679046487527714,2.262383988857465,0.8070255346478703,1.0
-3.8814321822897324,2.392609421497959,-1.9196826939292215,-3.378229425082706,1.0
-0.19970591856161946,2.9428146039651173,-1.970775849250714,0.3454005446168038,1.0
-2.536582311395097,2.1110578696083007,3.160011509371376,1.214479588031824,1.0
-3.4627473463796408,3.6865761136879693,-0.38232027520560674,-2.804513393051363,1.0
-1.362943379758519,3.7848210007349716,-2.5825820928555254,-0.1957152703404459,1.0
-0.9507715505775773,2.4279675328505697,1.598203856564945,1.2379521517951844,1.0
-1.9678778715624168,2.0936081789663525,-0.821883918214362,1.8478083851811125,1.0
-4.634071267400625,2.3263855700845584,-2.941959822589987,-0.387131828567,1.0
-3.0152528506635576,2.433024584871349,1.0485590112306733,-0.7776227138232663,1.0
-2.182476063807686,2.0358663923883555,-2.181064194719805,-1.5076658850027647,1.0
-1.2767870966047334,2.136501228708189,0.23984653403075562,1.2522290863861487,1.0
-2.5590872188258422,-0.31144805223745875,3.1921305021429713,-1.2214395148917188,1.0
-1.7209138683049996,2.63598440939862,-2.817882365451686,-0.5459772207131817,1.0
-3.9500167617796693,2.144876697963938,-0.3229461181320872,3.4073607971923403,1.0
-3.6874345165542355,0.8446150240051069,-3.724832715334067,1.4943851811085462,1.0
-2.200954226752485,1.0924576747169772,-1.6287029253123322,-2.1183681793312594,1.0
-2.013611112290297,1.0423439126379703,-2.4981472506070324,2.8475758238574587,1.0
-1.110063833418391,2.2450294532698,-3.6038397302800664,2.883426633990098,1.0
-3.440322225043356,2.6743026632245304,-0.5063528867899052,-2.2242674108240044,1.0
-3.2215643144879347,1.4379532931439936,-1.544446333020387,0.17849790735225124,1.0
-2.6892560847546214,2.5498017691612667,3.602886416518733,-3.9202868764686984,1.0
-0.3202129445580977,1.1902149759098737,2.4376060346307176,1.9775164623498513,1.0
-1.6695291663048146,3.227597550715258,-2.0557801626359797,3.770394003762762,1.0
-2.702088272179745,0.7012251513919445,3.5507470448285403,-1.4968327812674493,1.0
-0.6500538913446854,1.1742884944117546,-0.4099297872155976,-0.30553802022775844,1.0
-1.537162008755979,2.941678400440577,2.9461408300583756,-2.4604067913548278,1.0
-2.6695631993235103,0.01796540557717674,3.56377294966416,-1.6613042495819066,1.0
-1.6960444108563661,1.3208235879467867,3.4316315947115736,1.5560414729302119,1.0
-4.704658273810782,2.140026313404803,2.2744692366321315,2.3692386336523015,1.0
-2.760219287828397,0.36394291156151803,2.6536156689280057,-3.8314387786288595,1.0
-4.39580485245607,2.8593299674125,-0.97048720553473,3.44775481498531,1.0
-1.2170984148207222,3.1371442713045257,-0.7323638107877217,-0.34753298151654466,1.0
-0.40593774382396974,2.97831135029152,-3.1554285847547368,1.2035302197330244,1.0
-2.7351590873896185,2.2075641652713207,1.0295834229659278,1.8500474496419912,1.0
-2.20203457457636,2.2634772631537308,-1.8716170393606175,2.193854953809468,1.0
-2.906451330380337,1.6923733566415873,-1.3955630803454167,2.2034052252648557,1.0
-1.4796660401827197,2.0095952996700315,-2.895206900212502,2.2877294500938037,1.0
-0.10096417952033465,2.8752400183147544,-3.6940492540830148,2.8858224913866994,1.0
-1.7118784718220754,2.4498221434466423,3.4133542251975326,1.7767827983500712,1.0
-2.491034071666066,1.7593888786353953,2.322079533143067,-1.0343568371580618,1.0
-4.30989058607279,2.208180024576252,-0.6978463524032277,-2.549296011744296,1.0
-2.7458126648448964,3.756064392079514,2.7249092262283563,-3.2844575373739,1.0
-1.8140573534778932,0.9991203142335461,3.993289586636264,-0.3236583169855942,1.0
-0.27548963429061657,2.7271991295488895,3.5989649948039766,1.6360820938933518,1.0
-2.1163280096812533,0.9283289496280642,1.4324265796991593,-3.269530205902205,1.0
-4.403671479846988,1.2294835853111825,1.150499417869053,-1.959391023846612,1.0
-3.288348787584572,1.5545723230127177,0.9611789605594288,-0.3116358118517981,1.0
-1.4463513836679245,0.1403275233704382,2.249968109524514,-3.411953593875327,1.0
-1.5913744496354325,1.1926993382280042,-2.585759893694389,-3.0317360222936633,1.0
-2.1861004199388154,1.4520807349488358,3.1764632613178714,0.31909073699632806,1.0
-2.831696875735522,-0.011538894656281773,-3.317862892298278,-3.0743433960074364,1.0
0.012749788827789654,1.4134748605805934,-1.1077005494563066,-1.3415288454774732,1.0
-1.2305483531168173,2.3381933204217673,-3.739676370783555,-3.0309363019709377,1.0
-2.180172268892881,2.385034950786561,2.371529625256187,-3.455528029221311,1.0
-3.4881296525984387,1.653474548376245,-2.441234798982628,-2.717641873354273,1.0
-3.0742021321840136,2.38182170522542,0.9068679459615012,-2.497528220750147,1.0
-4.209341627926892,2.312372784406498,-3.8252509100252574,-2.733671945363244,1.0
-2.585793223516017,3.259186938404956,-3.4751628215934955,0.45409078510022916,1.0
-2.2991112820200867,1.6506460891946213,0.7722192219047486,2.68315032785127,1.0
-4.7057444834019435,1.3949953601006975,0.31997823490075916,-2.4885969139706816,1.0
-1.6293256988299798,2.93761675906285,-3.4450996611714118,-3.6963464088181297,1.0
-2.9799698430362316,0.8676015212474804,-0.3026580694113381,0.0116214658060807,1.0
-4.537060241210094,5.64230343354572,-3.524366524160082,-0.5353719436820166,1.0
-0.9501687301811246,1.9483582047484835,-2.4856768742879147,-0.9215765861335665,1.0
-2.8638247876440546,2.813006308753443,3.994406808372923,-0.028185496108030783,1.0
-2.811480553239971,-0.029566317202502024,-1.502968636186063,-3.4320504384371766,1.0
-3.155873780341559,2.8416495808862727,-3.502781075204215,-0.804933706166298,1.0
-2.0559821822563573,1.7381492176800708,-1.6518882273746263,-3.115434220799856,1.0
-4.604127497153624,2.3048154680490196,0.4142520715697193,0.11362336097740222,1.0
0.412437140671567,2.8201744547181824,-3.131303613179159,0.9301709056747791,1.0
-2.4345541890874722,0.8057355595094302,-3.9776168013203215,2.8471506585695137,1.0
-1.6121583232818812,1.4237895093735562,1.5690859367579995,-3.8949844573968075,1.0
-2.3681727883756944,3.95788627294826,0.6521372637976119,3.2585494402507607,1.0
-2.7735604277757813,1.5117187383770263,0.9852179049203569,0.6229772914867153,1.0
-2.545972738139342,2.2488792312244095,-0.15452539878771,-2.4640927897438667,1.0
-3.6554656070840594,0.8322316671154073,3.3427820657039913,2.87362924669564,1.0
-3.754307346259611,2.28492551967718,-2.804378880414636,-0.6530243371978122,1.0
-3.0684986586803857,2.746172453835343,2.957438022068506,0.9402687512800432,1.0
-0.7873111548369269,3.8705976232486705,1.6648581164443472,0.7466756757914066,1.0
-3.6193249694778737,2.218190469268846,-1.131056382335193,2.762678106578962,1.0
-2.226803454122114,0.13007269055641268,-2.6097831662950197,0.6503455957965016,1.0
-1.6083892282826118,0.12725218702383323,-2.3874759955237996,3.8158358970103716,1.0
-3.6247497473060113,1.5266767125968936,1.20968414195183,-3.1335990310487674,1.0
-2.1952651885825705,2.653187578824787,-1.619072862234984,1.3168672258151881,1.0
-2.122718304409531,3.2086327294628463,-0.7491105993565093,-1.323881412626701,1.0
-3.6061347376874213,1.4602524435563629,2.0623540370973874,1.8995797733006503,1.0
-4.4052884139724116,1.7613637395555806,-1.6913787796792583,3.15195127564127,1.0
-1.924336432926506,2.778402095571046,-1.408749915277336,0.4338377549588648,1.0
-1.6605085322008482,3.8862858628976227,2.02778096518127,3.6536904776431296,1.0
-0.9856799243769803,0.7027426696729775,-2.4018658323064166,0.9611493340717594,1.0
-2.591323712249712,2.1054338398978167,-2.3111910080663183,3.4485593239806613,1.0
-1.6090237316911467,2.5908330653300338,-2.469431734287471,3.5745886391902904,1.0
-3.1942853290201354,2.3911587370499765,-2.630447998072918,2.5369872647908593,1.0
1.0547530695944771,1.0952100976972883,2.923606348360435,-0.9926003162937773,1.0
-0.7313177601085032,1.2516620780609387,-1.9443872777432265,1.3100513780167535,1.0
-1.189324737562234,1.2799892718425596,-0.7302260863265078,-1.0113453314052965,1.0
-3.8117466406726717,1.0063732907127565,2.127621710975702,0.7256500054670445,1.0
-3.905784066089215,2.812821269098198,2.15701708988314,-1.870601353728194,1.0
-2.0032062966656534,2.233753318095968,3.330274327173978,-1.6293777613007707,1.0
-1.73697397243533,1.7318589916115013,0.1999689962064375,-1.630421275415734,1.0
-0.2899632809035897,1.6756434601091408,-1.589449825661843,2.9809885357495824,1.0
-1.7337326056415836,1.370400820093086,-1.8212848197088611,0.06718633486682002,1.0
-0.05363536158656412,1.3782724289705353,0.7937753984548266,-1.7635197791383943,1.0
0.585003078383691,1.6902724612738362,2.889209579698348,-2.1345686280710794,1.0
-3.2015475725383182,2.1166069981530287,1.280157382932849,-3.4876473599422955,1.0
-3.5741680370381244,0.815910786273194,2.909415027111013,-3.196337937478509,1.0
-3.3587720772990037,2.318938559789168,2.6353401484907613,-2.9222608356411603,1.0
-1.6166297260201756,2.7149841208602647,-1.0046335015287733,-3.4309088514458645,1.0
0.02972005291378732,1.5977297363673124,-0.8165162265200623,-2.8457541992602975,1.0
0.28132296477354357,3.135730398868513,-3.2574652549646066,0.9437434517779737,1.0
-4.323521211232649,2.478085420039687,2.9669179706467483,-1.743475528810035,1.0
-1.7622339934389681,3.0147773601419967,1.3787116712203007,-3.5532517643144734,1.0
-1.6264329387930871,2.916919747786998,-2.516553690333617,-0.6127740389429857,1.0
-2.4560221800515087,3.788450915261576,-0.8791443975051703,-2.4901783140936224,1.0
-2.5259397910131884,1.470210070930613,0.1519075391679623,1.4360950974187423,1.0
-2.9177292003525133,1.7203674146752728,-1.2836662097375182,0.28993533106745506,1.0
-1.4117654868881946,2.064288062874248,1.4145298027084339,3.454783568576455,1.0
-2.5852386845513893,2.720952259068868,3.8960253598491867,3.979096640623294,1.0
-2.881721176009788,4.146440594960874,2.928844642388688,3.605785249863759,1.0
-1.1305969857979656,2.1762705486445477,-1.7556710407277922,-2.28650708600823,1.0
-1.3194089343508124,2.6564433255731412,0.11389850705484594,3.172138819993979,1.0
-1.6721377739406154,3.194514267629825,2.74257571117701,-1.5702886318402225,1.0
-2.878675442275522,1.8389977990939521,-2.336051470925632,-3.602305314497717,1.0
-2.0523862947582634,1.9974898690058451,-1.6205339347155068,3.8617822329200493,1.0
-4.473851327498848,2.3449081732980632,2.5866832604878915,0.46862758549158645,1.0
-0.9336899215422849,1.700713782462984,-0.547212322308285,-2.216803508836941,1.0
-0.33042758559540863,1.5254836648053112,-2.725380658775392,-1.6407663373020123,1.0
-2.6520746382937426,3.8882597039905464,3.580049341163461,-2.810217781139044,1.0
-0.6098292553653937,3.1817752545533864,0.02496104359958995,0.9450788428005144,1.0
-5.302693150059607,0.9768006358065737,-1.1484933359659442,-3.6032232169246257,1.0
-2.6021194746083793,2.0774052404023067,1.9825944876930341,-0.6995099831510192,1.0
-1.7243524896876952,0.619475428551902,-0.5439990498752287,-0.7805110408627884,1.0
-0.4399253508268093,1.7828733128514096,0.6706841647861541,-1.2002251331752856,1.0
-2.157082702318691,2.3789698284355256,-1.1437233741205057,1.0485702041640739,1.0
-3.3848494124928745,3.0827848099617077,-1.3679358681694573,-2.8827449081985668,1.0
-2.952820423526183,2.8317406374422607,1.1411609978064927,1.0473056598684014,1.0
-2.0255368975875983,1.7093459018999417,-1.5529531462886883,2.152142973992987,1.0
-1.58537925761209,1.9609109206751816,2.214045960707625,1.1514407407561285,1.0
-3.9334067142607654,2.3408333015917924,-2.548155538600727,-2.0703881569421076,1.0
-1.4293934475406709,1.9015228505242048,-0.13979904092772788,0.8497597426754462,1.0
-4.969438542287044,2.6605316150972866,-0.15416572479005364,-1.7432510694167718,1.0
-2.770475364546024,2.4222061560388957,0.1349303202869896,1.6490977826786422,1.0
-0.7969475902612739,2.1867371985589137,-0.4187335023136116,-0.18860156781577953,1.0
-4.292201980204524,3.6729971328452073,2.554587805473412,-2.408014295034767,1.0
-1.5364974123191977,0.6054416609328468,-2.6938014331920606,2.830088506097521,1.0
-4.34341179632074,2.5120379509209267,2.9002366750744333,2.3594752474451113,1.0
-0.7460089073536427,0.15230792793821313,-1.1941183379273816,-1.8898749884819077,1.0
-2.4498145586747517,3.165070559487874,-0.5958739580805981,2.0061360874541325,1.0
-1.9156363193726755,2.5579439920891205,-1.0259318900466097,-2.6044684841276666,1.0
-0.39433081905880885,2.7805249375465126,0.009595701645502608,-2.1698924695810105,1.0
-2.0547490269229747,2.152323927539547,3.1715510877833015,0.4485858895613868,1.0
-3.0861980591176197,2.668279542477445,0.32386182116439155,-3.2044097629304975,1.0
-2.3186918347929897,2.63064424532271,2.2178717854845296,-3.9830276318509332,1.0
-2.2271415821267717,1.500783648552227,3.319392867774792,-1.719091207200301,1.0
0.9760592619363875,1.7087796123644206,-1.2566820275736097,-2.6065382697538704,1.0
-0.5501463521748646,2.9024262790915527,0.1729769247293067,-3.597649327572741,1.0
-1.877911927303234,2.6196331597014986,1.1396773521937194,1.3685317756809319,1.0
1.0317185489406944,0.9071351108733754,2.928111738791914,3.4779382669013454,1.0
-1.3775425713932656,5.115858188169193,2.163355853917511,-0.8341669806454703,1.0
-0.06521278794348628,2.2152143771313484,-2.448835285992244,0.7723819144235042,1.0
-2.778104265575111,-0.41329178546905565,-1.0331874831820622,-3.7996943620780925,1.0
-2.39168262969147,1.6159669265038472,1.7735430084153148,3.9815714640651834,1.0
-1.337489525160394,0.6590702108646247,-3.9715384256419615,2.5467295586525998,1.0
-2.580900692447402,3.831290269107977,3.380326565958023,-0.20216157484226382,1.0
-1.3914290266684477,0.2993156839903788,1.9188127485745552,-1.602573110155804,1.0
-2.267139561402673,1.1834584782810444,2.500570196012844,3.7910148438939366,1.0
-0.5966183915016297,1.774673715482669,-3.7213784325114148,-1.9107618279345298,1.0
-1.3500012218685042,2.2999327775371645,3.7363364330477413,1.6632692570155596,1.0
1.0557899212443886,2.2705601146658543,3.881694181440163,2.4354850956767793,1.0
-2.2328349692185925,1.2029864404546124,-0.5891283174719701,3.9507115654035907,1.0
-0.7637942134595581,3.5102003414872174,-0.49548215524729056,-1.7508111204626893,1.0
-2.414595661603292,1.2769781749744848,2.008554503976029,-3.6684210403680684,1.0
-1.4607628553561303,2.480104928515334,1.6147396446219888,3.331476296440771,1.0
-2.4821357819331595,3.5827002435127415,-1.3400615018164528,2.9122642485017414,1.0
-1.571222633674856,2.8919150250914387,-1.1328578882704603,-0.756225333752119,1.0
-4.734636613652107,0.5055133971279782,3.8607831804360364,2.62283950484286,1.0
-3.578670888202914,1.8139430431799919,2.8852719782911667,3.3147899069901907,1.0
-0.6175477396363,1.813236843554144,2.966960438080843,3.5125672173134195,1.0
-0.4310057207821265,2.189664110696588,-3.128187198943067,-3.870379430630461,1.0
1.2010241665318535,1.8614384897484602,-3.7900397313534624,1.216420412287925,1.0
-1.7182542383378374,1.8161929620298916,-0.738684831557606,-3.126346580689942,1.0
-3.609675548104052,2.5162412734056505,1.9596551072762454,-1.113454929581823,1.0
-1.3016595119097234,1.8562518057069393,-0.49411512401310276,-2.281505514335973,1.0
-1.7005780803652468,1.4075637659655489,-1.1780702420884097,-3.3041219921327976,1.0
-2.0095654003963874,3.190440028121259,0.9840076806726943,-0.9567686677014677,1.0
-1.1160007007170831,0.00850196165236361,3.607592874168601,-2.4631704715272242,1.0
-2.430913691055174,1.7836601901004148,-2.3496188266222005,0.15221936558386684,1.0
-4.803240204955117,2.8622085589520965,-1.4272325959661023,3.3544744031704496,1.0
-1.3398794563147214,1.6999812558808878,-0.015244955190246046,3.358182673549045,1.0
0.5104414007323896,1.5196930822415455,-2.7013507479130405,-0.527338191020096,1.0
-1.498688573823076,1.82280905021169,1.3621212940507652,-2.5324223961033043,1.0
-1.055618113598717,2.080571125579313,1.245789920924591,-0.3195629262790227,1.0
-4.092703590866712,1.854847797738504,-1.3512656412023274,-3.0911216793016285,1.0
-1.4714549370670769,0.34337034389993004,-0.610801180806761,-1.8507710967723057,1.0
-2.91514861273649,1.7362623590799702,2.9129251066592703,-0.32577018066693597,1.0
-3.708358262253812,0.8982774796820048,1.2569559198594096,-2.616515053302993,1.0
-2.364132361911896,1.7325477679031729,-1.0622206784069377,-1.3226658339629065,1.0
-0.009344883332451204,0.4842160331955523,3.3724436754131064,3.9787097116058963,1.0
-4.113942183426144,2.2082568230429396,-1.356783565271888,-0.08194915771499378,1.0
-2.4910475319135648,1.6420954441832984,-0.10616657520127859,-3.8420900048144597,1.0
-2.0610769465491385,3.3241245375014277,3.953269977178862,0.6681107066365994,1.0
-2.1176791263349157,2.483338894414378,-0.2152256849514238,-2.4875434596981387,1.0
-0.9978303154270896,-0.10088622829385407,-0.9343979683008286,0.7153837709883764,1.0
-5.412580761951016,2.5769555641997446,-1.1777496513892194,1.3710532086117997,1.0
-3.2058738343312907,-0.7125767514538173,2.3229672766427143,2.98218019318863,1.0
-0.16155827311404214,1.101357514985201,-3.9235374682773063,-0.6759198562489237,1.0
-3.019306498046465,3.9507072942515697,0.6808944894755617,0.1490399430610143,1.0
-2.0080457655763158,2.0468954156259116,-1.666515394795507,-2.0452664414072768,1.0
-2.6111984937089585,2.2988379679125734,3.2562323465534684,2.889829537149981,1.0
0.8337716640379891,3.1569775033105847,0.4011217235176785,-0.632084713501758,1.0
-1.6167494438692482,0.8016846371634194,1.3864530726049669,-2.291314661799201,1.0
-2.7574215742445016,2.5843805449559705,1.3301198902106375,-1.8626920745090505,1.0
-2.816891164210791,3.4495873876770315,-0.03709144849389645,-3.505939167256858,1.0
-1.220671765901864,2.0011245490123684,3.462352476669473,2.6656104328345034,1.0
-1.0221087494213625,1.7107758127112143,-2.3840008741880805,-1.650082165498425,1.0
0.05458535130756337,2.234438905663839,-0.7480979885030345,-0.021913863454850357,1.0
-0.943094899885097,3.4146839711518977,-2.766922270957414,-3.166312577645024,1.0
-0.3618652849630719,1.9455629659689533,3.747419555086659,-2.942799171372868,1.0
-1.6236533261149142,3.27616518009164,-3.798788657162759,2.3807424241394317,1.0
-2.7878512112001745,2.3840260932758395,-3.4017362548650443,-2.2372013185523256,1.0
-0.28831656336919465,3.2014264767843272,3.916624477083036,-2.9207473062374367,1.0
-3.4340575845184276,1.6777552286519493,2.0427403417517915,-0.8808150438380782,1.0
-1.1243444909809037,0.8346242693903212,1.6411849073218834,1.537740280357828,1.0
-3.4081398425225116,3.148597510391763,3.5168684551083595,-2.880729201599186,1.0
0.08220884282541796,2.227645806638053,-3.5689634169834505,-1.2965077965892373,1.0
-1.5735343348766289,2.5258628927392452,0.2827376371791459,3.058715993274183,1.0
-3.1497953488921713,1.4296266881560435,-2.0157384505106624,-1.824407449090911,1.0
-2.7290474340176196,1.3788979473966887,-3.304235618206028,-3.348484233052276,1.0
-2.2546144234448158,2.0938325689406305,-0.7196168279277408,2.541265613020517,1.0
-1.8542624677724422,4.137001357872013,2.8378263877430774,-0.9317298447621551,1.0
-1.4868971563288174,0.07290581704643762,-1.7577838668197279,0.3773403819999199,1.0
-0.2154670127984264,2.7048285286497777,-1.9698605815120853,-2.8534035274844243,1.0
-1.2437224068680104,2.3067212706084175,-3.138385537081934,-2.1345984803150335,1.0
-0.5942114930924347,0.8067353181087049,3.175699538444646,0.8510748211106938,1.0
-5.179464155125704,-0.3139351163140254,2.610081822111149,-3.2207617764917966,1.0
0.500977972687437,2.4052328573890915,-3.050038672049963,-3.629711663126897,1.0
-0.504204928131907,-0.26120179232481844,2.0410228265881534,-2.362927406643233,1.0
-0.8006227751744444,0.9933944588549088,-0.1954121690951034,2.1768573186159843,1.0
-0.8633489174334312,2.180766999916779,1.5280842697214139,2.718098964559525,1.0
-1.516490223590742,2.5808024835265084,-3.7010760750219074,-0.8296291007853629,1.0
-0.7230192690661659,2.175355715974346,-1.4876890088983101,3.2699804151991394,1.0
-4.310111467665024,2.7975536854181406,0.042034515215748414,-0.015389430352916733,1.0
-1.8312574777814292,1.00078076987205,0.10426820565018868,-3.6425724442445278,1.0
-1.2553137937914216,1.0335270341651297,-1.8277853191830902,-0.8616497388667046,1.0
-2.1997752447289654,3.5783328285734033,-3.7921129521617045,0.022496025960984767,1.0
-1.6632370763864934,1.4740113866328988,3.5433975744148354,-0.2563787804055533,1.0
-1.951432943354571,1.1868972877897677,2.342015210671324,-3.3851219589928725,1.0
-1.6918827331416377,2.1262276158318123,-2.3243389528839957,-2.088809119140709,1.0
-2.170505469765537,2.1381311841076904,1.8153530798982596,-0.12290154165930112,1.0
-1.4962522175147428,1.6117099660570147,3.825542249112911,-2.634268203248472,1.0
-0.48551127853391285,1.1669526217811041,1.2749339037531149,2.290950868443983,1.0
-2.0066100062882963,3.3376220456093444,1.855335397696055,-1.2160985031658127,1.0
-0.9574560018143075,2.32683813261612,0.9682752249880142,0.8337839006373882,1.0
-1.1408824618997389,1.0916666097365177,2.0733886372188852,2.44202170751542,1.0
-3.5874302466464405,2.4364592188474994,2.899035914985612,0.16135656195261827,1.0
-1.98878657167245,2.199709612643515,-0.4980414395698727,0.6611090452336965,1.0
-0.2951921292085149,0.7959345127743656,-1.9717232051588294,-3.963258316647255,1.0
-2.835881721006547,0.5699516094297328,1.22937883842458,-0.16980605872069887,1.0
-3.090780394701437,1.8035238925935928,0.9213947074513316,0.9125853121556595,1.0
2.0925430756275736,2.2355506309158124,2.0408976639718537,-3.9050720023175733,1.0
-1.9963761058533829,1.685699902218517,-1.3317724571821978,0.8107327769607124,1.0
-4.734626538365658,2.0535719851639063,-3.619094068435114,2.7883866416592396,1.0
-3.487495625494849,1.5960690748385045,3.2783055631092957,-0.05657245470741934,1.0
-2.431093528193232,1.692214146609611,-1.686532685830418,-2.1901144943334145,1.0
