ft_1,ft_2,ft_3,ft_4,ft_5,ft_6,ft_7,ft_8,ft_9,ft_10,ft_11,ft_12,ft_13,ft_14,ft_15,ft_16,target
0.26877957902889693,0.3488094756711261,0.28548540698627933,0.4717174155552315,0.19345053690150432,0.38009313422887225,0.4037003722970964,0.30729308397180044,0.7014638353668672,0.3000054284270264,0.3378725532043678,0.8880253783562874,0.47748567893555927,0.8150928554721788,0.6012677963916487,0.7214646132872096,0.0
0.36604315240953267,0.6495895991061189,0.41095080618019453,0.1800628285908533,0.3339673936316131,0.2993830300553548,0.3459027865429581,0.32567704147189297,0.46262963276284613,0.18597714799063145,0.5791286798308742,0.2718468742759133,0.3801701204558259,0.559752717406494,0.47891346776920246,0.6487326110325942,1.0
0.34044751880164725,0.3145495849322312,0.30343371231261157,0.4294143671196804,0.3583839892692734,0.26518386952748935,0.2920001229985669,0.21497507437579544,0.6496207136319407,0.33699680911860747,0.40867066069600216,0.24396909066057842,0.36063602164293646,0.3656060877551398,0.5873685716294048,0.40197209808862,0.0
0.25892180685078797,0.2912794569205539,0.84411675657199,0.37338836809777226,0.359131517520522,0.43135589277764685,0.22868519591767866,0.3011710356948862,0.3446046663076556,0.38100577066277397,0.3211626404328365,0.48474906079122554,0.44381637655345074,0.5652338631421959,0.44258301287337404,0.37324898290201525,0.0
0.4487683125677269,0.6569353676339942,0.32471529655110165,0.48909873147215044,0.3619399759719288,0.33926374469278153,0.11052654721860847,0.4186731105562148,0.3972104708990552,0.3148989881503472,0.45673437047585297,0.5023941918443005,0.3513635062986534,0.5607546428336176,0.36177125572872304,0.46346829194552924,1.0
0.307880359196243,0.2951278979081162,0.30668811292660175,0.24573745695250904,0.19018650350547497,0.2891491794674799,0.3151820101551033,0.2829928863644671,0.38087793711351686,0.5930720048926845,0.28610958196802666,0.6808311925634535,0.4316247422127303,0.5020794709620268,0.41771877207995345,0.32558727164046997,0.0
0.4467594634887979,0.7401560800918502,0.2614418706781314,0.4333533034261961,0.4054770474566555,0.441553222180595,0.41168832442841646,0.3573990379860045,0.37414941325744827,0.331183540016899,0.4475135184204208,0.5728650280774132,0.33690610457557557,0.6092303196999848,0.5498944344888648,0.45419503666062483,0.0
0.4492201305870038,0.7301700588092146,0.3973755389659712,0.38823397455717235,0.3486204001035127,0.3112603842919932,0.2849936379118999,0.45248112687678455,0.35448530226312974,0.20869998725096303,0.565430380646252,0.2703021542900814,0.5160007167583305,0.24260840287490348,0.46230003718278023,0.6861307897949781,1.0
0.24785478495965438,0.3430603417793976,0.36868904995809093,0.2694639667241053,0.3209328124608071,0.25273221646147,0.3385606477577262,0.5117763530940227,0.30297776338952465,0.5733128580236827,0.7613561712138692,0.3231832422803297,0.317605500651578,0.59141133700913,0.5951207348327291,0.4224542383216212,0.0
0.2170474223117097,0.2369641605125479,0.27375453212156886,0.234097113276855,0.3929264724419109,0.31737866103207485,0.27261715315165136,0.33058741992624563,0.7275485482710085,0.29206218465391826,0.5602884223413139,0.7498807310265869,0.39626656951701766,0.43706058284288496,0.3453905557047333,0.4567487460521733,1.0
0.33710972565909025,0.2068737889108312,0.8114011473410643,0.3701760904315561,0.3979448566162815,0.21698350399400906,0.13752947957806028,0.2787951724388914,0.33621191377420645,0.2880687978783192,0.32406242463472607,0.6085109386087769,0.3918594755958401,0.539947530907284,0.3961259183780229,0.537001786792231,0.0
0.4085260698936872,0.28375406353840965,0.28767870351449865,0.12486506734372707,0.7272495171981672,0.2612771462921917,0.2588466404104813,0.28669239077969655,0.3708738629506205,0.234026599249251,0.4138520956450101,0.5191386950410238,0.5416720467058748,0.5384218084098913,0.29575373905396685,0.6980927069282596,0.0
0.24877527269915126,0.3296278330453138,0.23911180846491292,0.3074456421858023,0.43568580504689636,0.7726812347523571,0.42947426153442636,0.30072579544662037,0.4101665765205542,0.14900845620255235,0.44779709163957787,0.6349295640461583,0.6962381331571739,0.41365162600593974,0.41726072781565327,0.44774510090489095,1.0
0.33903925512923205,0.27729815348871995,0.2662636979092824,0.17778796787012885,0.3681604105999906,0.3418608794142861,0.7282724142939234,0.3744681687702289,0.35572714267257377,0.2583155491523864,0.4740502502330116,0.48905266260647795,0.44810220199784934,0.5493612031276743,0.40694568821230503,0.6199767380985577,1.0
0.39501318075958164,0.2547715261081091,0.3769883374340556,0.31188239066060597,0.29350560773289475,0.6225877438052827,0.4354205113966979,0.3463705437789354,0.39391024494250115,0.31716061702165554,0.37232102312149895,0.5632929817736051,0.6291927719936126,0.37983176851735534,0.2924637941007783,0.38574001203477637,1.0
0.5265971715002469,0.2839866780608513,0.30174227089368705,0.29709172017449814,0.29980681611737675,0.3765966483010901,0.2793710038537494,0.8133853647343137,0.33626485380440985,0.138515941293734,0.5141963783298571,0.8106994319111811,0.37157738720354344,0.7429518300571392,0.7421463415296236,0.47268294227413715,0.0
0.4084793375603857,0.22077033084895412,0.4100195363817525,0.37881515296629575,0.5597993722641571,0.2876696431014197,0.5723429384491497,0.2895262076062298,0.39633841923626234,0.2806404324776586,0.2730724777239997,0.8037990127582111,0.44698726052489735,0.5923652251692906,0.48885558613066116,0.6561728820818619,1.0
0.35062918946425636,0.7195333007549813,0.31393032986993874,0.24929826412024048,0.37095872546911923,0.3072280488154126,0.29687866676303915,0.2941251256264628,0.3608030177412721,0.16906852252737492,0.5929126092038706,0.5341585350036372,0.5080556495857997,0.5046414701237107,0.5422554565994687,0.6196871502707312,1.0
0.32183678397168264,0.2866669936823287,0.7743157505569486,0.35212969374516345,0.3183313833335828,0.34318786339462,0.45862810775181817,0.18506048917357992,0.31926635672327963,0.2700048804710285,0.4676354778572137,0.4578002347095057,0.45494908488657987,0.3675551281521123,0.4654695562397734,0.5086585382534864,0.0
0.38829385570279173,0.30059433614110287,0.19960593747278974,0.28782018614432614,0.25200258904134104,0.3093551309591751,0.4262603240088407,0.8965056754091014,0.4055978822954915,0.30287172805759704,0.7481140725942903,0.46051155607185185,0.5955064456745488,0.647986021620633,0.49608580802712315,0.617414304192082,1.0
0.4163185035447164,0.3755748013536848,0.32832809342174324,0.3222858156617351,0.8871380129240249,0.28656895591445014,0.37692864994214764,0.2874428406672276,0.27197838500452937,0.2767843629827718,0.6019254538198507,0.42874416752816336,0.5709826433489498,0.3946908434009084,0.4078132400557453,0.5724563473662783,1.0
0.29522459521986605,0.5094750680967481,0.28433348636109856,0.8101683986452213,0.19066651447569363,0.25325303705437685,0.35370549009569024,0.3359708133590708,0.23766257928643644,0.28572914135173705,0.601015975175137,0.6334325554359372,0.6398704812311331,0.6137611730429492,0.3860681669729816,0.5439622294323383,1.0
0.2825990170826628,0.26986152156525217,0.7941783714289999,0.2151737305516513,0.41243245832929465,0.29154041623385896,0.22945314079856421,0.28107597037484316,0.3685823485760922,0.2680593580168954,0.48705569190822817,0.47913194400782705,0.7256800786240487,0.590638896362751,0.46359712706916856,0.4448604067053715,0.0
0.6963214025219353,0.20621076215232512,0.21806522190802952,0.45778262358412514,0.43478346943824125,0.3308339841214658,0.2310488127192378,0.388705608973474,0.3110450714657599,0.2372955522042825,0.4992303102077759,0.5429628962204893,0.3390396884099618,0.44767353272919724,0.5515609181539836,0.5431424984176482,0.0
0.7119409292762364,0.2719149837340146,0.15445662739965207,0.26051447346405643,0.3975267097343036,0.39337207885146136,0.19699859413882254,0.2722126201867149,0.3682767180951572,0.26548188806669826,0.48667405998281543,0.8244479190055078,0.3911471260710803,0.4269972467445052,0.5223315272129075,0.1998601476758451,0.0
0.40556349065401487,0.3201662130158809,0.5572586861056076,0.26419412567710443,0.2502714737469157,0.2851541769304752,0.31752622959889504,0.29967114706455117,0.2879030947206864,0.6788269914240479,0.6260041977404831,0.4293958776661341,0.48104558695469435,0.41643518547829816,0.4478760872750045,0.5869021255760385,1.0
0.17459003067092466,0.6571708278725472,0.44877117815630096,0.17599504712434857,0.44448496231989826,0.31638742608792686,0.39489738656351264,0.4459983232090492,0.2557243212628212,0.35366692069396904,0.6140044536530688,0.6352205446528981,0.5442471315583303,0.4255176413709447,0.47748729052440264,0.5904205542662089,0.0
0.3361329525272787,0.41712532683132675,0.2808182710391433,0.1553720557735346,0.3050990439191206,0.4110341080236414,0.6849436835442364,0.5038813900923674,0.1902223320945558,0.36824614451783144,0.5123688609349517,0.5222179360060496,0.4142502589910375,0.42608856179198346,0.531285891750732,0.4995661416418393,1.0
0.2765397494554024,0.30612688225715057,0.2118344152287075,0.5501618504721839,0.43514484458694713,0.37045605961690514,0.6411961230282098,0.4165864936152537,0.36073908574632363,0.47347296482053114,0.5058075175205866,0.5324889362896849,0.4615400263807232,0.7141373406941387,0.33036613151310046,0.47484287300095607,1.0
0.29506113140058843,0.3209444804632666,0.27151697115319573,0.3510846204350174,0.3096866925361839,0.30169284758152576,0.27094537168828314,0.3297417354396099,1.0,0.3117499096231543,0.4155735888995479,0.40938122752856565,0.2781916344747427,0.5790502672534383,0.6501180323328826,0.281400902870193,1.0
0.43379830605966985,0.39413175795931876,0.2749476030532661,0.32563786072359063,0.2582784387764162,0.6369745121932455,0.19132527211097328,0.2970875217850191,0.3961343955150872,0.2871837809342302,0.4289792446745633,0.5122634845905113,0.4824027602893227,0.7863089587092975,0.625657282631193,0.5065062847930395,0.0
0.4674904853583943,0.5624054936203877,0.3017407659045535,0.3677052824507161,0.27171077207223343,0.21025499355700078,0.250577148531426,0.39229687331421736,0.3513506407349605,0.310363852867493,0.43154235635109883,0.5735195884698097,0.6452744754080579,0.5362561363860259,0.17165338444212946,0.5300660175840771,1.0
0.2688886723735291,0.1969162726707624,0.1989289945771508,0.5581563304281094,0.4562443135450676,0.2334003410374814,0.3238768588925272,0.37683636981984314,0.2915990133341759,0.1425576170506827,0.6312266378581195,0.47433137939358144,0.386969221385226,0.5830207061272317,0.3846816782265132,0.6381152848329197,1.0
0.18486942012352564,0.24087515604769516,0.3498905733525382,0.4321407659734979,0.393085920541335,0.8373038889163921,0.32868931889972025,0.30256845091917567,0.29808407953968585,0.4104643828828656,0.4730087904387647,0.6808664541612595,0.4628286247868653,0.5036973361897487,0.23850162793098156,0.7676756852342105,0.0
0.23800519338618709,0.46827398889032745,0.39120704038390863,0.7181471027427566,0.4607290836156067,0.33128607760985107,0.22858543035132534,0.19407116647550104,0.23743013972002797,0.24861165281360065,0.4738934567806949,0.5083384524216153,0.39489215359578533,0.5821842559274449,0.28925499930757015,0.6813295367334279,1.0
0.2653325935483386,0.24961819738725713,0.2301399824160067,0.2540043945175897,0.3459094300830268,0.213877939125536,0.17049948964107753,0.2975184207425328,0.7266643087012958,0.30525645217999886,0.3930567484414232,0.5173954046057923,0.47029013309898104,0.6575847623346155,0.47430460149039877,0.7360677424884281,1.0
0.2764189658014645,0.3692652950185018,0.43205457743071757,0.3544860599170459,0.40940948209701383,0.25826650629657255,0.322873811179759,0.6405829770240906,0.21225105851582146,0.2527787332153746,0.4353844184997514,0.6304493092048221,0.6231249173436215,0.49161971390100806,0.2890117495243338,0.6287267083301438,1.0
0.41669355271749975,0.6805223857589004,0.25438650788675793,0.28568832639939923,0.37089789843912213,0.2730193682059236,0.2140270357911717,0.36573973541056465,0.29394532584197897,0.41671347132757863,0.41367031635482426,0.5025564013047268,0.5247607385466403,0.5668856075585663,0.3973982723242687,0.4742543007569632,0.0
0.4493415676163679,0.3905233416301745,0.4567957303427578,0.3313131886440751,0.4021735350064605,0.25109261069505673,0.2352793055445472,0.34739974940996293,0.7448697874744615,0.24368692335244224,0.4632835834714491,0.46086994196336317,0.37565768970060626,0.4675942742002929,0.3978802022133951,0.5575739290505659,0.0
0.33873113811224026,0.3324754709960397,0.34356050665014626,0.26065463528576155,0.3310737102729203,0.693402528535779,0.3353781976377592,0.39563516037417756,0.46149873548819653,0.3768325807700912,0.6236437230737056,0.5207904725306678,0.5257358619848096,0.6234031766881506,0.30716976204589064,0.5989055479106509,0.0
0.43326055423160126,0.30208102460281994,0.19228969835204435,0.2721503215707633,0.41732680526175303,0.3251765524417852,0.38783955723680646,0.6528080111555553,0.4206972220174842,0.3509122608526474,0.7363285562459492,0.5212924413625406,0.5429009752683673,0.4210834276974955,0.2737684314819614,0.4146752075824782,1.0
0.27054686600043104,0.42218676456597176,0.3631354334068364,0.259458403182253,0.3399006764201161,0.2563612446672106,0.2807609736998452,0.3019381177843772,0.7318008109211454,0.23030483105887473,0.4966120687393246,0.28481990542423125,0.5078041805423135,0.5083021780284117,0.26252760844564715,0.539979303710413,0.0
0.25303509389081624,0.30806176369609467,0.8060238427932137,0.2742681954441524,0.3295918915380738,0.30976441836189533,0.32474164735646405,0.3688061211994372,0.40742370727106164,0.3706646357167802,0.3781724783107956,0.46168857980603817,0.35230694253940914,0.6376166811177575,0.438419852313641,0.37010489542439184,0.0
0.2081554265652315,0.39228231843020434,0.2645573795940489,0.29140582684964855,0.28788796919929843,0.3292474057548097,0.22314148147366708,0.29369082489843473,0.5047791012124289,0.2679272595118274,0.7346884506451082,0.39272868146923756,0.713136103972313,0.7219561603696043,0.25077951526992237,0.4579209353021208,1.0
0.3006954881996708,0.7284482707844855,0.49754032270586046,0.28539884101168694,0.2981393183261029,0.26939694982287654,0.33650162109931575,0.05676022919533236,0.3064700133394025,0.17453141592992594,0.4370755413832086,0.461193416851456,0.23711798599135425,0.4541664946084202,0.3685803275628003,0.28984688450197804,1.0
0.15480848967344793,0.2302962615080103,0.45350774962930285,0.301707404500164,0.29664175569749884,0.6803474463555813,0.24962444313213591,0.2630577920129754,0.3795073912395112,0.3671207286932758,0.31367534856153956,0.4381194581837651,0.35977400621050937,0.4131732373447258,0.39424339175969836,0.5677724871961244,0.0
0.3008100446971671,0.5182206755504137,0.29738499257966805,0.26679482368276064,0.43176960587378643,0.21313102362422245,0.2872877938162302,0.32412219594406577,0.33368993947710085,0.27437829288990795,0.5567301352437563,0.6431195266199499,0.2867806005852007,0.5771072670026125,0.34431795713164515,0.5712240271958862,1.0
0.6912280445360086,0.1368414178701339,0.4415969576950369,0.3023443782984202,0.34356205730813866,0.1654963078024551,0.2778548326920162,0.3753135382227215,0.313554680407713,0.23196784172958423,0.6025006535364218,0.4626643481504419,0.3447842482889707,0.31015228149750085,0.32968802203212655,0.7294429406571432,1.0
0.695807853173471,0.35742571656927724,0.3112378647131483,0.43637611757040173,0.3308923613997443,0.12514125563503398,0.2792439569842597,0.3093069458636854,0.3473171242708406,0.41242184020328126,0.4115328963068236,0.5073023419877937,0.5770543412987459,0.570190558386485,0.5537829476259373,0.7794141011086484,0.0
0.31618600501530836,0.23159862219772964,0.4330278433555092,0.3037459840710598,0.7307315177562119,0.37998160549050886,0.46355611863758067,0.33289842254201296,0.3384386846835787,0.3139578566812361,0.49467999493999576,0.4496047902926439,0.2964950393849818,0.5086209612378344,0.5722625836553196,0.4459603988138917,1.0
0.30054295850539536,0.8398263262064631,0.3504187205715712,0.330582724017403,0.17634438174280595,0.18831549343417336,0.28510209679384213,0.3791091356365608,0.3161024539853132,0.32693495789534155,0.4229662901373931,0.6718875079194646,0.3831712868396994,0.4536290847618377,0.4434694843360035,0.49798092615052464,1.0
0.2966013166761545,0.3079572856272582,0.35384962362809247,0.22505308678757877,0.2849062244139832,0.2594853364426769,0.4185091048551297,0.20768406225830582,0.3628307958538942,0.6290730108615653,0.5676958235407275,0.3496054029132203,0.5601553968911945,0.46013967767532815,0.22591178610350346,0.45768941641831123,0.0
0.4357565757775273,0.6701415654468406,0.39471746912393546,0.2505427604494714,0.42420539530008394,0.30790639392646413,0.2917224611266549,0.3217892439598656,0.3967374435689337,0.25724001299754135,0.47329106859050274,0.430363517821126,0.5121291283123324,0.42234731781978474,0.4400869520971188,0.6583029062773225,1.0
0.310533089950133,0.45537646990577274,0.7155887643195067,0.19970611925725035,0.15828763667155676,0.3563143522134029,0.5474582273022881,0.43113198993982416,0.41945701666419843,0.2911905447075864,0.33943408167849176,0.2301260894730855,0.5731683916290734,0.3761006529984869,0.2759707711524688,0.4345675712507566,0.0
0.2963574292010682,0.25626386044625776,0.43374435008154677,0.39268510171213306,0.46507614229922156,0.7182911443281979,0.37610971129455584,0.3309241785577345,0.4239954963583222,0.31862015321797504,0.46158366094470726,0.36180054287769015,0.6193154647998454,0.6320507343978525,0.5736140418697708,0.43599228915110805,1.0
0.22483976704416891,0.335144720389646,0.22822046210036886,0.2399605395882238,0.2903493157565412,0.25810890971152095,0.3369459104998985,0.43414945927797516,0.2594118246323599,0.6032411163286715,0.4976684211252593,0.3721007984842507,0.6846596194111334,0.3978446458178097,0.4360696382737454,0.08342089040004286,0.0
0.1439572127348328,0.35299333834885127,0.3605538486852243,0.7149620500122962,0.32435095879398224,0.40372015907638953,0.4757726846098496,0.30760055809691866,0.32748020482926654,0.23712640115494496,0.37061138804187893,0.4762653710936387,0.46642861753898945,0.2671820231932547,0.4187046538603335,0.6859501506519479,1.0
0.3758063630871975,0.3439756467622971,0.16549489167937717,0.3575200808275344,0.18839320067688212,0.27629000751527527,0.696061585784505,0.2968063319312105,0.37847072831174544,0.18786855818963255,0.49055969894173396,0.5498158131529752,0.4833419162292098,0.6045974433299757,0.38389932438038266,0.7136268264447216,1.0
0.3551424036745124,0.3407445522550697,0.24630802298302903,0.2433681791781649,0.21528996178545273,0.14798211733852462,0.6677964813789261,0.35958623115213156,0.31745941853150594,0.3199069814950491,0.5740617927116267,0.6362022843470571,0.3407815930585521,0.4326534217775179,0.35073862266001227,0.29255787018992524,1.0
