ft_1,ft_2,ft_3,ft_4,ft_5,ft_6,ft_7,ft_8,ft_9,ft_10,ft_11,ft_12,ft_13,ft_14,ft_15,ft_16,ft_17,ft_18,ft_19,ft_20
0.2892183372579282,0.2862900664750261,0.2754120904618831,0.3834324334377398,0.3817827241846666,0.3111132984680602,0.3107029103554153,0.2987659728756442,0.7355982402574308,0.3255137819432437,0.3395224182890857,0.5864984051102637,0.7709196181986864,0.1764304378558291,0.4789832830766203,0.473292408413236,0.3625141939910806,0.5244874515331355,0.3153611733278619,0.4020408214953791
0.3811520801455504,0.2522457574865753,0.8667567165355581,0.2300274484179689,0.333883027821274,0.2998328365089818,0.2191591699487945,0.4174230131309587,0.2681788866370892,0.2512951694489779,0.602232372089242,0.4533166400824479,0.5028103334071993,0.4451223384122083,0.409379109662933,0.568832021249321,0.4382891145972979,0.2724185353302266,0.3891144362303697,0.4493563864589191
0.2377090467040843,0.2962188413666423,0.2796411770398804,0.2070061423510427,0.303127444976332,0.2987648851633098,0.6915782466794871,0.2701438453116383,0.3607189771993158,0.3265761169150825,0.4026730079619544,0.6193365448411592,0.4686504716433229,0.2851874729377399,0.5325265040163845,0.5898770202237051,0.70055273020237,0.6918617662118725,0.5737064742087818,0.4097938692832875
0.2653650342783267,0.3423866532050624,0.4180111954970791,0.2361057758691529,0.3321039793794162,0.2511827025901731,0.2191011911952325,0.2728365810523103,0.2095409858622265,0.8355332737840078,0.3999751545613287,0.334415329996973,0.6374331886441856,0.419089120126501,0.5375821102104146,0.4091474212424669,0.3996840337830448,0.2255391924642168,0.4112459452832516,0.3835291672075384
0.2523398027842284,0.3507221898059031,0.4641278842834704,0.7505372326386481,0.3836211454136984,0.3499268985674476,0.2310704153527424,0.3529037049088334,0.3728835248281801,0.4218670377046006,0.6223498325399646,0.2981776104412351,0.376114284058226,0.6350812101671809,0.6530572858085488,0.4105290637726439,0.4215778385412825,0.3322749042994157,0.4727028367239919,0.4881933682938558
0.1455886515902081,0.2662146818310813,0.7820082665687487,0.3869948633304768,0.39320266648043,0.3438034140572001,0.3404890189457981,0.3014835187140631,0.2830897497221371,0.4340300196469954,0.4814102557943982,0.376407636271894,0.4003907657246728,0.3825564025672111,0.4825784064057551,0.6108976958020631,0.4257588006780386,0.7515350702736096,0.3907263206504981,0.3881911413992679
0.3087468797901382,0.294947975985628,0.9231437979169964,0.2337090656359806,0.2529526832276812,0.2359262048126512,0.2496377297014039,0.4126352301666327,0.1766585394320032,0.2390263513505029,0.771890315251047,0.4098953750668466,0.4375418733089476,0.4482371859275245,0.3356507104764142,0.3906741281926404,0.2131761489021357,0.5991213347458175,0.6166553920731901,0.450869931385912
0.6895595987100375,0.2051512050714949,0.3907794701175076,0.3551213632907788,0.3558401283729658,0.1982557558424902,0.3217790545973704,0.3641837076947632,0.3736200171561832,0.3038216824716883,0.3657180440543274,0.2226880315391317,0.5782077771449541,0.3924077483825812,0.4234069391174143,0.4898242228534998,0.3273922332488546,0.4228168258175517,0.5539163109770844,0.550909828401241
0.3384131168169674,0.2317692504149507,0.2897094057334641,0.2487501871428739,0.5833442594623355,0.1728256055134136,0.2498356190584376,0.2243696916206721,0.171341235621179,0.4494161457443427,0.5155469817175198,0.4716058739893228,0.6114977926938703,0.4527686981654547,0.6462423772099806,0.5354304832219484,0.601850425106471,0.3514036179600316,0.5616867654544266,0.3921059257682319
0.3078385798422451,0.2586246146102057,0.1914486732996332,0.3103834001732082,0.3709700135092061,0.3910898716485057,0.7294473779810924,0.3706949142677251,0.3333190054429119,0.1689533946463993,0.8171046653841794,0.2062011142014905,0.3330936193708669,0.437851447493534,0.5823380404841612,0.553581244586584,0.4593941651022795,0.3127944009919314,0.5495060461778328,0.3753875570131621
0.6110310387004341,0.2877007034948478,0.3393228512989058,0.3380920113535753,0.3758258795791206,0.2872000201473113,0.3122228387994509,0.346502339949232,0.3991030457900816,0.3690865487680754,0.5761613669415865,0.5551029788331366,0.4744978608622685,0.5131371232680988,0.4282281435264322,0.3529115009787076,0.2453282689375194,0.5228108033537446,0.573736792575841,0.4880341253167142
0.4041110407296499,0.282603461276093,0.4094802333802156,0.2903352409224081,0.3010624625244396,0.2815652925260223,0.2925269515567167,0.4058037251615849,0.2918469831109795,0.6834548531712674,0.5612966022102425,0.5849738925051726,0.5553008278491661,0.3596721173379396,0.5594805034262653,0.5491455820121324,0.6233762197142696,0.4910422946180716,0.3067719394803927,0.5065814682590885
0.4949283021182205,0.2687493919180049,0.2424078184127988,0.7820402938540614,0.4307782497844545,0.3414253243042442,0.2112113671334234,0.2936774058648365,0.3214507267075523,0.4118018318384849,0.4130669847089959,0.4177489034489122,0.5629283677507296,0.3230565577063027,0.4679529135769255,0.4048785790607258,0.5393989362826616,0.5814679345575293,0.5481861761864237,0.3982034177293316
0.2534683657542471,0.683672627167049,0.4108012725269224,0.2483230168703166,0.2467939769041299,0.2021648513518776,0.408275914208983,0.2589804049391256,0.3269080546588103,0.2349921509122952,0.5373125677420497,0.3486039268226428,0.5029525988042854,0.4684244199869975,0.6227360095406691,0.5745788798564607,0.4403492295376183,0.2390678082843024,0.431208311465858,0.6257428855595676
0.1165065824197371,0.6688414950832495,0.3282328208405413,0.2984259081791788,0.4128983561468377,0.3661957483744788,0.2883626005969568,0.3811272607762878,0.340546770969277,0.280688812468981,0.4970335275974814,0.6953844390702608,0.3503409771175916,0.6168583335808481,0.4058038836206666,0.4558877415556334,0.5581606946858646,0.5028773338746019,0.3887448821126462,0.3278837422802423
0.3150767095316371,0.401091330260619,0.23461470217466,0.4024154350397591,0.2903803112591841,0.272141331069871,0.3844911072280477,0.7059194105007398,0.2442682426490736,0.257226073281157,0.2870666895821602,0.500968393934349,0.4644717737284924,0.3457394331321105,0.5965070071809578,0.1015986004120995,0.5170177529942019,0.3508200126833465,0.355115311050577,0.4956279512000909
0.3135990410846687,0.3184269378748234,0.8312216016743821,0.3187024299217392,0.3161472450071961,0.4093717273987063,0.3012714168634554,0.2815635120533195,0.2332834630816716,0.5025392603703644,0.5448672404875199,0.4375095741938221,0.5346309094925689,0.4692811569054845,0.7078917816789145,0.6012249407073365,0.3014680831782468,0.6786316648778217,0.4369081709045165,0.3386110461364267
0.3078250620419377,0.1740831443723953,0.3074730051780499,0.3495838467606458,0.1710047316257523,0.3190950580134018,0.1930421225124954,0.328627391417468,0.3076143205951386,0.7236124224182237,0.459751440573086,0.6288674892951021,0.3530959517124331,0.1794255749541691,0.5256088963522529,0.4339774052023083,0.528915249717625,0.5893753483034475,0.4198712794133581,0.5685117207622074
0.1958923318832386,0.2280853636748424,0.4302732665311068,0.3493903338081222,0.128757854028933,0.3992575403981664,0.2598576015256775,0.5988907194113555,0.2574812733173272,0.2930339065545647,0.5565737782455049,0.7130758057729167,0.667570533347726,0.6201373761032012,0.5263427564772422,0.4008723557086295,0.3554501895360823,0.4647476010145068,0.5509686814840438,0.6470496930206339
0.2642118354866837,0.2434147127709057,0.2537639049584828,0.3703780410562601,0.3065839297012672,0.1901641794000432,0.7496792236000457,0.2783993361255918,0.3265408437301093,0.4416149283508611,0.5913877186030252,0.4188946270957028,0.5172115503005207,0.490290125962408,0.5260525143480886,0.2276831874068873,0.333705502780031,0.3526928373631658,0.4728579047828322,0.5541555713290616
0.3801226335738706,0.1236118329410738,0.2874002511700763,0.4193038891482057,0.3487029468063463,0.2370423918217425,0.2820825546537356,0.7657005198861033,0.2211551661649058,0.2908512451260174,0.2491109573335032,0.6599283362777749,0.3797368688412728,0.3957925802568854,0.4750834283844704,0.6159995255729335,0.4282468076983788,0.492014876420054,0.6320908911437926,0.3602576736832182
0.2799122030714467,0.6844500996444027,0.359047293784507,0.4814948480781881,0.2898520598803502,0.2686772086058615,0.3564350536013896,0.3546118362303609,0.3742847723086327,0.3392788828785849,0.5638635047930954,0.4837478732094843,0.4732173814888815,0.5618630948711275,0.5038322481447136,0.3564407540322459,0.4504013720495488,0.383390120342535,0.5541431082754922,0.43659206425818
0.4521367294422418,0.2754599083708328,0.3215499323450259,0.7074742858484724,0.2586093303021434,0.4196755875776901,0.3452381001801,0.3021062441640871,0.2219587697356441,0.2057971626257217,0.6305992891764766,0.2942660136330762,0.4535748019423162,0.4323713785974282,0.6445928621820034,0.3720904278711783,0.4159049054397782,0.4398328039829397,0.5371578273674882,0.5321844191462072
0.343441357134999,0.8143170147192194,0.3217127920382555,0.3131320234159747,0.4495488782455518,0.5188139980264521,0.1793786883954153,0.2387017897101024,0.1784044466846653,0.4483602166848377,0.4158370431649771,0.5397805499319054,0.6206123657897926,0.4334781875946053,0.5881291827604413,0.6415407158147166,0.5789887241659817,0.4527006715227742,0.5311979292904758,0.5570710246073514
0.1478739535412264,0.1925021598976701,0.2498734119855006,0.3533866530946244,0.2920464651655594,0.8971637592456452,0.2578008101864975,0.3161042604645615,0.3184626006300145,0.3508855000528508,0.6481298267872887,0.2850683271068652,0.5194264158526112,0.390186889800186,0.4288343971068447,0.4857050081061593,0.6562355936880938,0.5646968105794873,0.4986933224961734,0.2200680305357248
0.2745113484795735,0.3601939750395198,0.4165651717177717,0.8593410545149698,0.2819558891175398,0.3335537763927189,0.2377900170725263,0.3315576858972122,0.3153756596533321,0.3261435329106694,0.4808403480383629,0.3896277114832884,0.627212672082113,0.348293527593708,0.5957689790067319,0.5759598561935962,0.6386949430958785,0.4608130512979886,0.2160081851176259,0.4681483335978813
0.3871558207251163,0.1566479260703467,0.2990970545812857,0.350734860273013,0.2795946482363292,0.2909895175344566,0.2179019953149937,0.4341056285913926,0.3638018451686267,0.7864533357224662,0.697019343416664,0.5560129443970004,0.4442071122945555,0.5938812947153373,0.5538573007203499,0.4065745338567514,0.5814262285500639,0.5910742073302874,0.5569251334527157,0.4204384144980062
0.4362577248175947,0.3022726241336156,0.5222577856896798,0.2274400140442303,0.2215088229521663,0.3479147450096558,0.3141152807987615,0.3803105451741429,0.2983874735950932,0.7149877017044297,0.757196282930306,0.5569808804468365,0.6972710371704338,0.5084646949882442,0.5558393544813781,0.5385182098684165,0.4196082555400066,0.4286833375496672,0.3937232954354739,0.4127704543457282
0.6523814707766045,0.3912666249159132,0.3500741180939675,0.2757295719867135,0.3507190419182393,0.2588408327703828,0.2675883253279157,0.2620736953305906,0.3188567427246092,0.2906005608187346,0.5207508552421898,0.4176742474493876,0.8664527352510984,0.4363542513575231,0.5746598454112319,0.3922812264881071,0.3620085419031321,0.4006228029237694,0.3000454154359873,0.0776580672530111
0.2851967488604862,0.2628362103777029,0.2915723690250064,0.2615065690346513,0.3591430592651579,0.38837552973721,0.4070714705122478,0.3145692812056858,0.4062712648770339,0.9041947004293802,0.774453826254541,0.2754379773736939,0.5756721495606407,0.645239613196071,0.3887766029440643,0.4312592467385611,0.5800878690454442,0.4130200212673311,0.5397701837266923,0.5043590440225246
0.3909854138550264,0.3511996572208128,0.3663002367882017,0.792547846615665,0.3814286307526328,0.2783333659151094,0.2640005231459146,0.2464750501578319,0.2065540264478866,0.3383743124325654,0.3205580420794198,0.4330742110296883,0.6031286533162354,0.5503432999857785,0.3921654052802337,0.3502696566207065,0.3370175916506422,0.6045460536341375,0.4293066802948955,0.5596333270510776
0.1917285358398801,0.4490525304640771,0.4576303511047879,0.3020407539796617,0.3533102855630957,0.2363079116986289,0.3873150293442137,0.2105242306670154,0.7617330198826646,0.3661558338858957,0.4492759707135615,0.5269646504451663,0.4473964941514746,0.5450824331556896,0.3492475444467554,0.5448953522396164,0.3961414014466164,0.5422202642345639,0.2800880678184416,0.4372477501205317
0.6647808437028879,0.395567507855179,0.2100792639203949,0.5022697027263985,0.142103545199501,0.2639196274951638,0.2543336132048588,0.3213014104953236,0.293569293195272,0.2683639311875935,0.387288619702328,0.6480335352089333,0.5733131734006687,0.193465231577272,0.3300078905378548,0.6568615409573082,0.5546354013218266,0.3290670758590905,0.4821675897571367,0.2905373929883287
0.2218438978979764,0.2267627232924569,0.3381132910362817,0.7882759238811894,0.3161329961105847,0.3596755384812338,0.410999410674547,0.4100130344055548,0.3469854545059091,0.4246210183809489,0.3849876504702628,0.3709291341060082,0.3665638755040583,0.4447417139504451,0.4183865726389805,0.5735111440883968,0.3803609218973591,0.479997547697146,0.7162016296637504,0.5198583971702077
0.282005544279964,0.7636232354446211,0.4008170667141573,0.3373144063285066,0.1432629156189693,0.3367566542972818,0.2630945089913768,0.3424806879426018,0.2838244905390729,0.4726898526460632,0.7315454847291842,0.4111439133571922,0.3612580105245229,0.5661974099365027,0.5337063026137685,0.5620260109409727,0.5872508545865395,0.5942127104758339,0.5906319147712623,0.4751615385281828
0.4314118257581837,0.2876711299396409,0.7756999332515182,0.3403848307403971,0.3226781498541541,0.369579287118814,0.3927963277864688,0.2684949245947385,0.3709607136303464,0.2952689431074417,0.619828464777079,0.5421057542731823,0.6116626287670561,0.4274391371354712,0.538020021168065,0.6203488026911963,0.6167471869253054,0.3297369113410635,0.2600030202935369,0.2779454235445381
0.7007796065037185,0.183477633992256,0.3239880408811414,0.3527369791354767,0.4675015979719291,0.2877564451642089,0.2551625900762764,0.2122734431636108,0.2924867611961766,0.3342293041843666,0.5502388016640924,0.1655835867849376,0.609397512755035,0.3684880890501921,0.4292539732415552,0.3562330429001048,0.5740311935880159,0.4346299281988405,0.2637491841044246,0.6004722534491872
0.7008293781691362,0.2358384778178029,0.2876226525151287,0.32709808346335,0.3291615301132792,0.2930888073539979,0.2568922359739507,0.2112428624631853,0.3190549986562911,0.3721584607228811,0.464823858678724,0.3722937545361005,0.377436894063575,0.3909953502328204,0.5843281288031644,0.2940411789496594,0.4052081118660577,0.2875651023959152,0.3093513911448309,0.4369667376943038
0.3980118037567436,0.3748135491496411,0.3254612917665286,0.8391694485237439,0.3509596510301704,0.3638479919888249,0.28979607182465,0.3670709239052849,0.3260994863559496,0.2914122831735136,0.5404203339719836,0.3549764111043502,0.4018352884461734,0.5030346246644528,0.2547375477277276,0.5891216398314733,0.6612654549514955,0.5813593695485013,0.4400185732030447,0.6538321736636534
0.2133046127486261,0.2583669669255429,0.3536398026698347,0.7882698172370044,0.4219953511909747,0.1907134069465464,0.2716251811710541,0.4189205316730334,0.4010808884275032,0.3246368506194914,0.6590837554539424,0.3092328206057106,0.3420607527910722,0.4365419462120423,0.559832974728687,0.4717207338283247,0.5908946156831715,0.683785690591336,0.0513649098383325,0.2919976086010815
0.363443002268551,0.1328806340472001,0.2200432974766633,0.3726966434539462,0.314227184046469,0.3290601430933632,0.5865642544269742,0.3951084755837084,0.3691431637375598,0.3589086323287229,0.3737704721659481,0.4996667449525054,0.4837232862738225,0.3384364754093489,0.4034451685718713,0.3891686048395578,0.3127451558103694,0.2268745391320686,0.5836230977435097,0.4412053038609548
0.5400382598497597,0.2206849263816743,0.3389536748520627,0.1349619829958465,0.7483481574756419,0.4153086451881866,0.4868311611238417,0.5110866076715397,0.4564881993769792,0.3530727995508031,0.6311436447002587,0.2371165389991092,0.3722217068353169,0.4768953044337046,0.5505994679094205,0.2682394808085127,0.646998792031656,0.4552432638468678,0.5662529736241383,0.4398566978902231
0.7035709905573231,0.204041954854023,0.481998063315737,0.3415098422166575,0.0609192391790429,0.3574012168446089,0.2811924095870798,0.1867451613127244,0.3566956849916971,0.3304810876648005,0.2387693833200516,0.4265721101821199,0.5180293558452114,0.5856366389675633,0.6897228711010776,0.5772281000949188,0.6167425217306557,0.3622854232719052,0.5683720648385909,0.6128475427558542
